"Object ID"	"Gene Name"	"Names"	"Left-End-Position"	"Right-End-Position"
"G7655"	G7655	"yhbX" // "b3173" // "ECK3162"	3319988	3321613
"G6364"	G6364	"miaB" // "yleA" // "b0661" // "ECK0653"	693531	694955
"G7042"	G7042	"yedN_2" // "yedN" // "yedN_1" // "b1934" // "ECK1932"	2011549	2011869
"G6924"	G6924	"ydiU" // "b1706" // "ECK1704"	1789808	1791244
"G7908"	G7908	"insA-7" // "b4294" // "ECK0023"	4518527	4518802
"G6916"	G6916	"ydiM" // "b1690" // "ECK1688"	1771071	1772285
"G0-10697"	G0-10697		1299474	1300927
"EG12167"	EG12167	"cmoM" // "ycbD" // "smtA" // "b0921" // "ECK0912"	973537	974322
"G7509"	G7509	"ygfX" // "cptA" // "b2896" // "ECK2891"	3040416	3040823
"G6763"	G6763	"yncE" // "b1452" // "ECK1446"	1523307	1524368
"G6418"	G6418	"opgE" // "ybiP" // "b0815" // "ECK0804"	851014	852597
"EG11362"	EG11362	"gluQ" // "yadB" // "b0144" // "ECK0143"	159186	160112
"EG11992"	EG11992	"molR_1" // "yehG" // "yehF" // "yehH" // "molR" // "sosF" // "dinO" // "b2115" // "ECK2108"	2196474	2197298
"G6474"	G6474	"ycbK" // "b0926" // "ECK0917"	983075	983623
"G7481"	G7481	"insC-4" // "yi21-4" // "b2861" // "ECK0357"	2997235	2997600
"G6440"	G6440	"mdfA" // "cmlA" // "cmr" // "b0842" // "ECK0832"	883673	884905
"G6926"	G6926	"arpB_1" // "arpB" // "ydiW" // "ydiX" // "b1720" // "ECK1718"	1803094	1803567
"EG10862"	EG10862	"rnpA" // "b3704" // "ECK3696"	3884493	3884852
"G0-10633"	G0-10633	"ibsA" // "b4667" // "ECK4482"	2153349	2153408
"G6330"	G6330	"ybdM" // "b0601" // "ECK0595"	634747	635376
"G6265"	G6265	"qmcA" // "ybbK" // "b0489" // "ECK0483"	514856	515773
"G7843"	G7843	"queG" // "yjeS" // "b4166" // "ECK4162"	4392928	4394067
"G0-10569"	G0-10569	"insB-7_1" // "b4563" // "ECK0022"	4518721	4519014
"G0-10715"	G0-10715	"mntS" // G0-8881 // "b4705" // "ECK4517"	852869	852997
"G6212"	G6212	"insC-1" // "yi21-1" // "b0360" // "ECK0357"	381351	381716
"EG20053"	EG20053	"dgoT" // "yidT" // "b3691" // "ECK3683"	3870438	3871730
"G8221"	G8221	"ilvG_1" // "ilvG" // "ilvO" // "b3767" // "ECK3760"	3950560	3951543
"G7199"	G7199	"mnmC" // "yfcK" // "trmC" // "b2324" // "ECK2318"	2441764	2443770
"G0-10630"	G0-10630	"ibsD" // "b4664" // "ECK4479"	3194766	3194825
"G0-10434"	G0-10434	"ykgO" // "b4506" // "ECK0295"	312374	312514
"G7617"	G7617	"yhaH" // "b3103" // "ECK3094"	3252304	3252669
"EG12044"	EG12044	"rsuA" // "yejD" // "b2183" // "ECK2177"	2279788	2280483
"G7155"	G7155	"yfaS_1" // "yfaS" // "b2228" // "ECK2220"	2330299	2334402
"EG12323"	EG12323	"rpnE" // "yfaD" // "b2244" // "ECK2236"	2356904	2357803
"G0-16637"	G0-16637	"insB9" // "b4710" // "ECK4567"	257923	258426
"EG12623"	EG12623	"ybaL" // "ylaA" // "b0478" // "ECK0472"	501562	503238
"G7243"	G7243	"ypdA" // "b2380" // "ECK2376"	2498671	2500368
"G0-10560"	G0-10560	"wbbL_2" // "b4540" // "ECK2025"	2101396	2101677
"EG11299"	EG11299	"rng" // "adhR" // "cafA" // "yhdF" // "b3247" // "ECK3235"	3396326	3397795
"G0-10472"	G0-10472	"ghoT" // "yjdO" // "b4559" // "ECK4122"	4352908	4353081
"EG11998"	EG11998	"yehL" // "b2119" // "ECK2111"	2204596	2205684
"EG10274"	EG10274	"fabB" // "fabC" // "b2323" // "ECK2317"	2440385	2441605
"EG11010"	EG11010	"tolQ" // "fii" // "tolP" // "b0737" // "ECK0726"	775153	775845
"EG10690"	EG10690	"pcnB" // "b0143" // "ECK0142"	157729	159126
"G6525"	G6525	"efeU_1" // "ycdN" // "ycdN_1" // "ferrous ion permease (pseudogene)" // "b1016" // "ECK1007"	1081356	1081466
"EG11874"	EG11874	"yiiQ" // "b3920" // "ECK3912"	4111615	4112214
"G0-10528"	G0-10528	"insEF-5"	2170236	2171398
"EG12283"	EG12283	"yiaO" // "b3579" // "ECK3568"	3746094	3747080
"EG11528"	EG11528	"fabI" // "envM" // "gts" // "qmeA" // "b1288" // "ECK1283"	1350251	1351039
"G0-10495"	G0-10495	"efeU_2" // "ycdN" // "ycdN_2" // "ferrous ion permease (pseudogene)" // "b1017" // "ECK1007"	1081454	1082185
"G7713"	G7713	"tusC" // "yheM" // "b3344" // "ECK3331"	3474973	3475332
"EG11498"	EG11498	"yhdJ" // "ccrM" // "b3262" // "ECK3249"	3411653	3412537
"EG11651"	EG11651	"yafE" // "b0210" // "ECK0210"	231926	232549
"EG11318"	EG11318	"fabG" // "b1093" // "ECK1079"	1150670	1151404
"G6508"	G6508	"gfcA" // "ymcD" // "b0987" // "ECK0978"	1049439	1049744
"G7020"	G7020	"cmoA" // "yecO" // "b1870" // "ECK1871"	1952702	1953445
"G7898"	G7898	"yjgX_1" // "yjgY" // "b4276" // "ECK4266"	4500432	4500791
"EG11251"	EG11251	"ychA" // "sirB1" // "b1214" // "ECK1202"	1267320	1268129
"G7904"	G7904	"insN-2" // "yi91" // "yi91b" // "b4283" // "ECK0257"	4507197	4507463
"EG12136"	EG12136	"mdtD" // "yegB" // "iceT" // "b2077" // "ECK2073"	2161464	2162879
"EG11208"	EG11208	"arpA" // "arp" // "yjaC" // "b4017" // "ECK4009"	4220301	4222487
"G7054"	G7054	"yedS_3" // "yedS" // "b1966" // "ECK1962"	2034839	2035243
"EG30069"	EG30069	"rnpB" // "b3123" // "ECK3111"	3270216	3270592
"G0-10634"	G0-10634	"shoB" // "yphI" // "ryfB" // "b4681" // "b4687" // "ECK4502"	2700117	2700197
"EG11134"	EG11134	"ydjA" // "b1765" // "ECK1763"	1848125	1848676
"G6823"	G6823	"gnsB" // "ydfY" // "b1550" // "ECK1544"	1637609	1637782
"G6404"	G6404	"ybhM" // "b0787" // "ECK0776"	820793	821506
"EG11921"	EG11921	"rluF" // "yjbC" // "b4022" // "ECK4014"	4230354	4231226
"G7557"	G7557	"yghX_2" // "yghY" // "b4658" // "b3000" // "ECK2994"	3147266	3147619
"G7848"	G7848	"yjfK" // "b4183" // "ECK4179"	4411302	4411961
"G7150"	G7150	"insH-8" // "trs5-8" // "yi52_8" // "b2192" // "ECK0261"	2289065	2290081
"EG11883"	EG11883	"tehA" // "b1429" // "ECK1422"	1500573	1501565
"EG12221"	EG12221	"acpT" // "yhhU" // "b3475" // "ECK3459"	3612969	3613556
"G0-16683"	G0-16683	"crl_2" // "ECK0241"	258684	259006
"EG11177"	EG11177	"truB" // "yhbA" // "b3166" // "ECK3155"	3311833	3312777
"G0-10631"	G0-10631	"ibsC" // "b4665" // "ECK4480"	3056890	3056949
"G7696"	G7696	"yrdA" // "b3279" // "ECK3266"	3429236	3429790
"EG10276"	EG10276	"accC" // "fabG" // "b3256" // "ECK3243"	3405917	3407266
"EG10397"	EG10397	"glpG" // "b3424" // "ECK3410"	3560622	3561452
"EG10454"	EG10454	"truA" // "asuC" // "hisT" // "leuK" // "b2318" // "ECK2312"	2434824	2435636
"EG12103"	EG12103	"gapC_2" // "gapC" // "b1416" // "ECK1409"	1489713	1489964
"G7589"	G7589	"yqiK" // "b3051" // "ECK3040"	3192864	3194525
"G6533"	G6533	"insF-4" // "tra5-3" // "b1026" // "ECK0299"	1094275	1095141
"EG11689"	EG11689	"nepI" // "yicM" // "b3662" // "ECK3653"	3840549	3841739
"EG11531"	EG11531	"cfa" // "cdfA" // "b1661" // "ECK1657"	1741413	1742561
"G7389"	G7389	"ygaQ" // "ygaQ_4" // "G7393" // "yqaD" // "ygaQ_3" // "G7392" // "ygaQ_2" // "G7391" // "ygaR" // "b2656 (obsolete)" // "b2655 (obsolete)" // "yqaC" // "ygaQ_1" // "b2654 (obsolete)" // "b2657 (obsolete)" // "b2658 (obsolete)" // "b4462" // "ECK2649"	2786397	2788649
"G7641"	G7641	"rsmI" // "yraL" // "b3146" // "ECK3134"	3292475	3293335
"G0-10629"	G0-10629	"ibsE" // "b4666" // "ECK4481"	3195141	3195200
"G7435"	G7435	"ygcQ" // "b2769" // "ECK2764"	2894919	2895779
"EG10247"	EG10247	"acpS" // "dpj" // "b2563" // "ECK2561"	2700618	2700998
"EG11613"	EG11613	"eptA" // "yjdB" // "b4114" // "ECK4107"	4333947	4335590
"G6732"	G6732	"hrpA" // "b1413" // "ECK1406"	1483061	1486963
"G6927"	G6927	"arpB_2" // "arpB" // "b1721" // "ECK1718"	1803578	1804993
"G7214"	G7214	"yfcZ" // "b2343" // "ECK2337"	2460650	2460934
"G6146"	G6146	"insA-3" // "b0275" // "ECK0023"	291071	291346
"EG11459"	EG11459	"yifK" // "b3795" // "ECK3788"	3980887	3982272
"EG11284"	EG11284	"fabZ" // "sfhC21" // "sabA1" // "sefA" // "yaeA" // "b0180" // "ECK0179"	202101	202556
"G0-10570"	G0-10570	"insB-7_2" // "b4564" // "ECK0022"	4519015	4519224
"EG10961"	EG10961	"speC" // "b2965" // "ECK2960"	3107020	3109155
"EG11817"	EG11817	"umpG" // "ygbC" // "surE" // "b2744" // "ECK2739"	2869513	2870274
"G7027"	G7027	"flhE" // "b1878" // "ECK1879"	1962580	1962972
"EG12606"	EG12606	"fabF" // "vtr" // "cvc" // "fabJ" // "vtrB" // "b1095" // "ECK1081"	1151939	1153180
"G7320"	G7320	"bamB" // "yfgL" // "b2512" // "ECK2508"	2637474	2638652
"EG12882"	EG12882	"gss" // "gsp" // "b2988" // "ECK2982"	3136663	3138522
"G0-10562"	G0-10562	"yhcE_2" // "ychE_2" // "b4549" // "ECK3207"	3366681	3366929
"G6903"	G6903	"fumD" // "ydhZ" // "b1675" // "ECK1671"	1754932	1755141
"G0-10544"	G0-10544	"insCD-4"	2996372	2997600
"EG11104"	EG11104	"entS" // "ybdA" // "b0591" // "ECK0584"	622300	623550
"EG10277"	EG10277	"fabH" // "b1091" // "ECK1077"	1148759	1149712
"EG10498"	EG10498	"ilvG_2" // "ilvG" // "b3768" // "ECK3760"	3951623	3952204
"EG10962"	EG10962	"speD" // "b0120" // "ECK0119"	134788	135582
"G6798"	G6798	"lsrK" // "ydeV" // "b1511" // "ECK1504"	1598617	1600209
"G6635"	G6635	"yciO" // "b1267" // "ECK1261"	1324098	1324718
"EG11647"	EG11647	"accA" // "b0185" // "ECK0184"	208621	209580
"G6975"	G6975	"yeaL" // "b1789" // "ECK1787"	1874352	1874798
"EG10959"	EG10959	"speA" // "b2938" // "ECK2933"	3083935	3085911
"G6460"	G6460	"ybjX" // "b0877" // "ECK0868"	918128	919120
"EG11750"	EG11750	"rpnA" // "yhgA" // "b3411" // "ECK3398"	3543167	3544045
"EG10014"	EG10014	"acrD" // "yffA" // "b2470" // "ECK2465"	2587595	2590708
"EG10273"	EG10273	"fabA" // "b0954" // "ECK0945"	1015952	1016470
"G6842"	G6842	"speG" // "b1584" // "ECK1579"	1656184	1656744
"G6271"	G6271	"ylbH" // "b0499" // "ECK0493"	527949	528659
"EG10217"	EG10217	"accD" // "dedB" // "usg" // "b2316" // "ECK2310"	2433012	2433926
"G7832"	G7832	"fxsA" // "yjeG" // "b4140" // "ECK4134"	4368664	4369140
"EG10963"	EG10963	"speE" // "b0121" // "ECK0120"	135598	136464
"G0-10652"	G0-10652	"yohP" // "b4679" // "ECK4494"	2228982	2229065
"G7894"	G7894	"insC-6" // "yi21-6" // "b4272" // "ECK0357"	4498272	4498637
"G7198"	G7198	"yfcJ" // "b2322" // "ECK2316"	2438942	2440120
"EG11317"	EG11317	"fabD" // "tfpA" // "b1092" // "ECK1078"	1149728	1150657
"EG10960"	EG10960	"speB" // "b2937" // "ECK2932"	3082877	3083797
"EG12851"	EG12851	"ybeL" // "b0643" // "ECK0636"	675018	675500
"G36"	G36	"fadH" // "ygjL" // "b3081" // "ECK3071"	3231665	3233683
"EG10952"	EG10952	"bamE" // "smpA" // "smqA" // "b2617" // "ECK2613"	2753605	2753946
"EG10753"	EG10753	"potE" // "b0692" // "ECK0680"	716946	718265
"EG12280"	EG12280	"yiaL" // "b3576" // "ECK3565"	3743743	3744210
"G7092"	G7092	"insH-7" // "yi52_7" // "trs5-7" // "b2030" // "ECK0261"	2101895	2102911
"G6861"	G6861	"ydgI" // "arcD" // "b1605" // "ECK1600"	1679557	1680939
"G369"	G369	"flgM" // "b1071" // "ECK1056"	1129835	1130128
"EG11964"	EG11964	"yibL" // "b3602" // "ECK3592"	3776665	3777027
"EG11637"	EG11637	"marC" // "ydeC" // "ydeB" // "b1529" // "ECK1522"	1618243	1618908
"EG12308"	EG12308	"yfhH" // "b2561" // "ECK2559"	2698759	2699607
"EG11839"	EG11839	"yihM" // "b3873" // "ECK3866"	4061165	4062145
"G6377"	G6377	"ybfL" // "b0705" // "ECK0694"	736900	737961
"G6378"	G6378	"dtpD" // "ybgH" // "b0709" // "ECK0698"	741075	742556
"EG12116"	EG12116	"acrR" // "ybaH" // "b0464" // "ECK0458"	485761	486408
"EG11603"	EG11603	"ygiF" // "b3054" // "ECK3044"	3199664	3200965
"G7753"	G7753	"yhgN" // "b3434" // "ECK3420"	3575071	3575664
"EG11838"	EG11838	"yihL" // "b3872" // "ECK3865"	4060447	4061157
"EG11201"	EG11201	"yigA" // "b3810" // "ECK3805"	3995583	3996290
"G6138"	G6138	"insB-2" // "b0264" // "ECK0022"	279178	279681
"EG13174"	EG13174	"yqcE" // "yqcF" // "b2775" // "ECK2769"	2900592	2901869
"EG11734"	EG11734	"phoH" // "psiH" // "b1020" // "ECK1010"	1084992	1086056
"EG11527"	EG11527	"narP" // "b2193" // "ECK2185"	2290500	2291147
"EG11122"	EG11122	"yciB" // "b1254" // "ECK1248"	1312351	1312890
"EG11530"	EG11530	"fadD" // "oldD" // "b1805" // "ECK1803"	1888061	1889746
"EG11623"	EG11623	"sdaB" // "b2797" // "ECK2792"	2929576	2930943
"EG11146"	EG11146	"xapR" // "pRndR" // "pndR" // "yfeB" // "b2405" // "ECK2399"	2521593	2522477
"G7839"	G7839	"yjeO" // "b4158" // "ECK4154"	4385704	4386018
"G0-10541"	G0-10541	"insCD-1"	381351	382579
"EG12563"	EG12563	"gntP" // "yjiB" // "b4321" // "ECK4312"	4549953	4551296
"EG11371"	EG11371	"pgpC" // "yfhB" // "b2560" // "ECK2558"	2697915	2698550
"EG10977"	EG10977	"sspA" // "ssp" // "pog" // "b3229" // "ECK3218"	3376782	3377420
"G7684"	G7684	"yhcO" // "b3239" // "ECK3228"	3385857	3386129
"EG10740"	EG10740	"plsB" // "b4041" // "ECK4033"	4254043	4256466
"EG11407"	EG11407	"dadA" // "dadR" // "b1189" // "ECK1177"	1237571	1238869
"EG10839"	EG10839	"rfaH" // "hlyT" // "sfrB" // "b3842" // "ECK3834"	4024333	4024821
"G7551"	G7551	"yghS" // "b2985" // "ECK2979"	3133244	3133957
"G7769"	G7769	"insH-11" // "yi52_11" // "trs5-11" // "b3505" // "ECK0261"	3652182	3653198
"EG12268"	EG12268	"yhjX" // "b3547" // "ECK3534"	3710799	3712007
"G6551"	G6551	"clsC" // "ymdC" // "b1046" // "ECK1032"	1106355	1107776
"EG10656"	EG10656	"sfsB" // "nlp" // "sfs7" // "b3188" // "ECK3177"	3334909	3335187
"G7418"	G7418	"ygbK" // "b2737" // "ECK2732"	2862335	2863501
"EG10704"	EG10704	"pgpA" // "yajN" // "b0418" // "ECK0412"	436589	437107
"EG11005"	EG11005	"tnaA" // "ind" // "tnaR" // "b3708" // "ECK3701"	3888730	3890145
"EG10359"	EG10359	"fur" // "b0683" // "ECK0671"	710200	710646
"G7202"	G7202	"smrB" // "yfcN" // "b2331" // "ECK2325"	2448606	2449157
"G7074"	G7074	"insH-6" // "yi52_6" // "trs5-6" // "b1994" // "ECK0261"	2066305	2067321
"EG12034"	EG12034	"setB" // "yeiO" // "b2170" // "ECK2163"	2263863	2265044
"EG11608"	EG11608	"clsA" // "yciJ" // "nov" // "cls" // "b1249" // "ECK1243"	1307185	1308645
"G7727"	G7727	"frlR" // "yhfR" // "b3375" // "ECK3362"	3504052	3504783
"G6998"	G6998	"yobD" // "b1820" // "ECK1818"	1904801	1905259
"EG11377"	EG11377	"plsC" // "parF" // "b3018" // "ECK3009"	3162744	3163481
"EG12407"	EG12407	"iaaA" // "spt" // "ybiK" // "b0828" // "ECK0818"	866568	867533
"G7347"	G7347	"rseC" // "b2570" // "ECK2568"	2707322	2707801
"G6894"	G6894	"ydhQ" // "b1664" // "ECK1660"	1744871	1746127
"G0-10538"	G0-10538	"insAB-3"	290649	291346
"EG11842"	EG11842	"yihP" // "b3877" // "ECK3870"	4065809	4067194
"EG10775"	EG10775	"psd" // "b4160" // "ECK4156"	4389392	4390360
"G6976"	G6976	"nimR" // "yeaM" // "b1790" // "ECK1788"	1874755	1875576
"G6608"	G6608	"pdeG" // "ycgG" // "b1168" // "ECK1155"	1217328	1218851
"G0-9662"	G0-9662	"gnsA" // "yccL" // "sfa" // "b4517" // "ECK0982"	1052067	1052240
"G6942"	G6942	"astD" // "ydjU" // "b1746" // "ECK1744"	1828256	1829734
"G6673"	G6673	"dgcM" // "ydaM" // "b1341" // "ECK1338"	1406563	1407795
"G6434"	G6434	"dgcI" // "yliF" // "b0834" // "ECK0824"	875335	876663
"G7672"	G7672	"insH-10" // "trs5-10" // "yi52_10" // "b3218" // "ECK0261"	3365702	3366718
"EG11658"	EG11658	"uidB" // "gusB" // "uidP" // "b1616" // "ECK1611"	1692890	1694263
"EG10139"	EG10139	"cdsA" // "cds" // "b0175" // "ECK0174"	195677	196534
"G6319"	G6319	"cusR" // "ylcA" // "b0571" // "ECK0563"	594760	595443
"G7729"	G7729	"yhfT" // "b3377" // "ECK3364"	3506032	3507336
"G6252"	G6252	"pdeB" // "ylaB" // "b0457" // "ECK0451"	477067	478617
"EG11674"	EG11674	"plsY" // "ygiH" // "b3059" // "ECK3049"	3204694	3205311
"EG10930"	EG10930	"sdaA" // "b1814" // "ECK1812"	1896932	1898296
"EG13161"	EG13161	"dsdC" // "b2364" // "ECK2360"	2476694	2477629
"G0-10648"	G0-10648	"yoaJ" // "b4675" // "ECK4490"	1878874	1878948
"G6725"	G6725	"insI-2" // "tra8-2" // "b1404" // "ECK0258"	1469358	1470509
"EG11392"	EG11392	"nhaB" // "b1186" // "ECK1174"	1233176	1234717
"EG11437"	EG11437	"plsX" // "b1090" // "ECK1076"	1147621	1148691
"EG12278"	EG12278	"yiaJ" // "b3574" // "ECK3563"	3741684	3742532
"G7282"	G7282	"eutH" // "yffU" // "b2452" // "ECK2447"	2566881	2568107
"EG12708"	EG12708	"ybcI" // "b0527" // "ECK0520"	556032	556553
"EG10781"	EG10781	"pssA" // "pss" // "b2585" // "ECK2583"	2722727	2724082
"EG10045"	EG10045	"ansA" // "b1767" // "ECK1765"	1850860	1851876
"EG12105"	EG12105	"yeiE" // "b2157" // "ECK2150"	2248737	2249618
"EG12263"	EG12263	"bcsE" // "yhjS" // "b3536" // "ECK3521"	3696458	3698029
"G6296"	G6296	"insE-3" // "b0540" // "ECK0298"	566842	567141
"EG11041"	EG11041	"tyrP" // "b1907" // "ECK1906"	1989681	1990892
"EG10706"	EG10706	"pgsA" // "b1912" // "ECK1911"	1992269	1992817
"EG11741"	EG11741	"envR" // "acrS" // "yhdK" // "b3264" // "ECK3251"	3412803	3413465
"G6465"	G6465	"lolA" // "yzzV" // "lplA" // "b0891" // "ECK0882"	937372	937983
"EG11941"	EG11941	"yjcF" // "b4066" // "ECK4059"	4281783	4283075
"G6406"	G6406	"clsB" // "ybhO" // "b0789" // "ECK0778"	822498	823739
"G6943"	G6943	"astA" // "ydjV" // "b1747" // "ECK1745"	1829731	1830765
"EG11449"	EG11449	"hdfR" // "b3762 (obsolete)" // "yifA" // "yifD" // "b3763 (obsolete)" // "b4480" // "ECK3756"	3947128	3947967
"EG11806"	EG11806	"yebE" // "b1846" // "ECK1847"	1929048	1929707
"G6085"	G6085	"insB-1" // "b0021" // "ECK0022"	19811	20314
"EG10578"	EG10578	"melB" // "mel-4" // "b4120" // "ECK4113"	4343369	4344790
"EG10224"	EG10224	"dgkA" // "b4042" // "ECK4034"	4256637	4257005
"EG11103"	EG11103	"fimZ" // "ybcA" // "b0535" // "ECK0528"	563848	564480
"EG11977"	EG11977	"fliR" // "flaP" // "b1950" // "ECK1948"	2022893	2023678
"EG11526"	EG11526	"ydcC" // "b1460" // "ECK1454"	1531816	1532952
"EG10964"	EG10964	"speF" // "b0693" // "ECK0681"	718262	720460
"EG10958"	EG10958	"soxS" // "b4062" // "ECK4054"	4277060	4277383
"EG11187"	EG11187	"yibA" // "b3594" // "ECK3583"	3766337	3767179
"G0-10535"	G0-10535	"insAB-1"	19811	20508
"G7542"	G7542	"glcA" // "yghK" // "b2975" // "ECK2969"	3119597	3121279
"EG10820"	EG10820	"rcsA" // "cpsR" // "b1951" // "ECK1949"	2023968	2024591
"G7709"	G7709	"gspJ" // "yheI" // "b3331" // "ECK3318"	3462344	3462931
"EG11097"	EG11097	"yajD" // "b0410" // "ECK0404"	430605	430952
"G6940"	G6940	"astE" // "ydjS" // "b1744" // "ECK1742"	1825955	1826923
"EG10603"	EG10603	"mprA" // "emrR" // "b2684" // "ECK2678"	2810770	2811300
"G7951"	G7951	"yjjU" // "b4377" // "ECK4369"	4612411	4613484
"G7548"	G7548	"insH-9" // "trs5-9" // "yi52_9" // "b2982" // "ECK0261"	3130178	3131194
"G7115"	G7115	"mdtC" // "yegO" // "b2076" // "ECK2072"	2158386	2161463
"EG10466"	EG10466	"hupA" // "b4000" // "ECK3992"	4200281	4200553
"G7190"	G7190	"yfcC" // "b2298" // "ECK2292"	2417081	2418601
"G7828"	G7828	"yjdI" // "b4126" // "ECK4119"	4351843	4352073
"EG10168"	EG10168	"lnt" // "cutE" // "b0657" // "ECK0649"	689343	690881
"EG10046"	EG10046	"ansB" // "b2957" // "ECK2952"	3099682	3100728
"EG10325"	EG10325	"fnr" // "nirA" // "nirR" // "ossA" // "oxrA" // "b1334" // "ECK1330"	1398774	1399526
"G7674"	G7674	"yhcG" // "b3220" // "ECK3209"	3367827	3368954
"G6213"	G6213	"insD-1" // "yi22-1" // "b0361" // "ECK0358"	381674	382579
"G6854"	G6854	"ynfM" // "yzyC" // "b1596" // "ECK1591"	1669699	1670952
"G6250"	G6250	"ybaY" // "b0453" // "ECK0447"	475379	475951
"EG10164"	EG10164	"crp" // "cap" // "csm" // "gurB" // "b3357" // "ECK3345"	3486120	3486752
"G6443"	G6443	"ybjJ" // "b0845" // "ECK0835"	886131	887339
"G7529"	G7529	"yggU" // "b2953" // "ECK2948"	3096383	3096673
"G7137"	G7137	"rcnR" // "yohL" // "b2105" // "ECK2098"	2185524	2185796
"EG11276"	EG11276	"tnaC" // "tnaL" // "b3707" // "ECK3700"	3888435	3888509
"G7948"	G7948	"bglJ" // "yjjR" // "b4366" // "ECK4356"	4604160	4604837
"G7396"	G7396	"yqaE" // "b2666" // "ECK2660"	2796870	2797028
"G0-16638"	G0-16638	"insA9" // "b4709" // "ECK4566"	258345	258620
"G6280"	G6280	"ybbW" // "allP" // "glxB2" // "b0511" // "ECK0504"	537633	539087
"EG11811"	EG11811	"aidB" // "b4187" // "ECK4183"	4414275	4415900
"G7630"	G7630	"agaR" // "yhaW" // "b3131" // "ECK3119"	3277856	3278665
"EG11895"	EG11895	"yeeE" // "b2013" // "ECK2007"	2084467	2085525
"G7173"	G7173	"elaB" // "yfbD" // "b2266" // "ECK2260"	2380722	2381027
"EG11320"	EG11320	"nrdR" // "ybaD" // "b0413" // "ECK0407"	433002	433451
"EG10249"	EG10249	"dsdA" // "b2366" // "ECK2362"	2479202	2480530
"G7308"	G7308	"hyfR" // "b2491" // "ECK2487"	2611900	2613912
"G6983"	G6983	"yeaR" // "b1797" // "ECK1795"	1879589	1879948
"G0-10529"	G0-10529	"insEF-2"	391739	392901
"EG12539"	EG12539	"idnT" // "gntW" // "yjgT" // "b4265" // "ECK4258"	4491206	4492525
"EG10315"	EG10315	"fimH" // "pilE" // "b4320" // "ECK4311"	4548808	4549710
"G6882"	G6882	"slyA" // "b1642" // "ECK1638"	1720390	1720824
"G7706"	G7706	"gspG" // "hofG" // "hopG" // "b3328" // "ECK3315"	3461023	3461460
"G6870"	G6870	"ydgK" // "rsxP" // "b1626" // "ECK1622"	1705250	1705690
"G6547"	G6547	"csgB" // "b1041" // "ECK1027"	1103951	1104406
"G7624"	G7624	"tdcG" // "b3111 (obsolete)" // "yhaQ" // "b3112 (obsolete)" // "tdcGa" // "yhaP" // "sdhY" // "b4471" // "ECK3101"	3258285	3259649
"G6658"	G6658	"ycjW" // "b1320" // "ECK1316"	1382963	1383961
"G6560"	G6560	"yceM" // "mviM" // "b1068" // "ECK1053"	1126806	1127729
"G7905"	G7905	"insI-3" // "tra8-3" // "b4284" // "ECK0258"	4507466	4508617
"EG12241"	EG12241	"mdtF" // "yhiV" // "b3514" // "ECK3498"	3660414	3663527
"EG12094"	EG12094	"sgrR" // "yabN" // "b0069" // "ECK0070"	75644	77299
"G6263"	G6263	"cueR" // "copR" // "ybbI" // "b0487" // "ECK0481"	513993	514400
"G7108"	G7108	"yegH" // "b2063" // "ECK2057"	2137902	2139485
"G6413"	G6413	"ybiX" // "b0804" // "ECK0793"	838530	839207
"G6494"	G6494	"sxy" // "yccR" // "b0959" // "ECK0950"	1021138	1021767
"G6941"	G6941	"astB" // "ydjT" // "b1745" // "ECK1743"	1826916	1828259
"EG12694"	EG12694	"ttdR" // "dan" // "ygiP" // "b3060" // "ECK3050"	3205324	3206256
"G6186"	G6186	"yahG" // "b0321" // "ECK0319"	338325	339743
"G7255"	G7255	"insL-3" // "yi81-3" // "b2394" // "ECK0016"	2514331	2515443
"EG11821"	EG11821	"amtB" // "ybaG" // "b0451" // "ECK0445"	472966	474252
"G361"	G361	"flgE" // "flaK" // "b1076" // "ECK1061"	1132574	1133782
"EG12243"	EG12243	"gadX" // "yhiX" // "b3516" // "ECK3501"	3664986	3665810
"G6282"	G6282	"ybbY" // "glxB4" // "b0513" // "ECK0506"	540565	541866
"G0-10643"	G0-10643	"yoeI" // "b4678" // "ECK4493"	2087052	2087114
"EG10841"	EG10841	"fliD" // "flbC" // "rfs" // "b1924" // "ECK1923"	2003872	2005278
"G7287"	G7287	"eutM" // "yffZ" // "cchA" // "b2457" // "ECK2452"	2572157	2572450
"EG11969"	EG11969	"zntR" // "yhdM" // "b3292" // "ECK3279"	3438705	3439130
"EG12379"	EG12379	"yecE" // "b1868" // "ECK1869"	1951395	1952213
"G6534"	G6534	"insE-4" // "b1027" // "ECK0298"	1095138	1095437
"EG11616"	EG11616	"sugE" // "b4148" // "ECK4144"	4376875	4377192
"G358"	G358	"flgB" // "flbA" // "b1073" // "ECK1058"	1131018	1131434
"EG11711"	EG11711	"yidP" // "b3684" // "ECK3676"	3863899	3864615
"EG11671"	EG11671	"atoE" // "b2223" // "ECK2216"	2324756	2326078
"EG12251"	EG12251	"yhjG" // "yhjF" // "b3524" // "ECK3509"	3676290	3678350
"EG10322"	EG10322	"fliL" // "flaQI" // "flaAI" // "cheC1" // "b1944" // "ECK1942"	2019618	2020082
"EG12257"	EG12257	"bcsC" // "yhjL" // "b3530" // "ECK3515"	3685700	3689173
"EG11421"	EG11421	"cynR" // "b0338" // "ECK0335"	357791	358690
"EG11936"	EG11936	"yjbR" // "b4057" // "ECK4049"	4270658	4271014
