"name"	"comments"	"mw"	"location"	"reactionId"	"id"
		[0.0, 0.0, 0.0, 0.0, 0.0, 203990.418, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8089_RXN"	"CPLX0-8089"
		[0.0, 0.0, 0.0, 0.0, 0.0, 185785.440, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8090_RXN"	"CPLX0-8090"
		[0.0, 0.0, 0.0, 0.0, 0.0, 87259.928, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8092_RXN"	"CPLX0-8092"
		[0.0, 0.0, 0.0, 0.0, 0.0, 80116.562, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8095_RXN"	"CPLX0-8095"
		[0.0, 0.0, 0.0, 0.0, 0.0, 31122.856, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8096_RXN"	"CPLX0-8096"
		[0.0, 0.0, 0.0, 0.0, 0.0, 92923.194, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8097_RXN"	"CPLX0-8097"
		[0.0, 0.0, 0.0, 0.0, 0.0, 87308.054, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8098_RXN"	"CPLX0-8098"
		[0.0, 0.0, 0.0, 0.0, 0.0, 119865.688, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8102_RXN"	"CPLX0-8102"
		[0.0, 0.0, 0.0, 0.0, 0.0, 118848.130, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8103_RXN"	"CPLX0-8103"
		[0.0, 0.0, 0.0, 0.0, 0.0, 115002.118, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8104_RXN"	"CPLX0-8104"
		[0.0, 0.0, 0.0, 0.0, 0.0, 117786.028, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8105_RXN"	"CPLX0-8105"
		[0.0, 0.0, 0.0, 0.0, 0.0, 43020.964, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8106_RXN"	"CPLX0-8106"
		[0.0, 0.0, 0.0, 0.0, 0.0, 32176.436, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8107_RXN"	"CPLX0-8107"
		[0.0, 0.0, 0.0, 0.0, 0.0, 31539.452, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8108_RXN"	"CPLX0-8108"
		[0.0, 0.0, 0.0, 0.0, 0.0, 81434.034, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8109_RXN"	"CPLX0-8109"
		[0.0, 0.0, 0.0, 0.0, 0.0, 69902.334, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8110_RXN"	"CPLX0-8110"
		[0.0, 0.0, 0.0, 0.0, 0.0, 163954.302, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8111_RXN"	"CPLX0-8111"
		[0.0, 0.0, 0.0, 0.0, 0.0, 85097.668, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8112_RXN"	"CPLX0-8112"
		[0.0, 0.0, 0.0, 0.0, 0.0, 54815.074, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8113_RXN"	"CPLX0-8113"
		[0.0, 0.0, 0.0, 0.0, 0.0, 147807.220, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8119_RXN"	"CPLX0-8119"
		[0.0, 0.0, 0.0, 0.0, 0.0, 132105.152, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8120_RXN"	"CPLX0-8120"
		[0.0, 0.0, 0.0, 0.0, 0.0, 69437.752, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8121_RXN"	"CPLX0-8121"
		[0.0, 0.0, 0.0, 0.0, 0.0, 277039.788, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8122_RXN"	"CPLX0-8122"
		[0.0, 0.0, 0.0, 0.0, 0.0, 82613.520, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8123_RXN"	"CPLX0-8123"
		[0.0, 0.0, 0.0, 0.0, 0.0, 71114.142, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8124_RXN"	"CPLX0-8124"
		[0.0, 0.0, 0.0, 0.0, 0.0, 185828.260, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8125_RXN"	"CPLX0-8125"
		[0.0, 0.0, 0.0, 0.0, 0.0, 63964.950, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8127_RXN"	"CPLX0-8127"
		[0.0, 0.0, 0.0, 0.0, 0.0, 59781.336, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8128_RXN"	"CPLX0-8128"
		[0.0, 0.0, 0.0, 0.0, 0.0, 34802.074, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8129_RXN"	"CPLX0-8129"
		[0.0, 0.0, 0.0, 0.0, 0.0, 81521.805, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8152_RXN"	"CPLX0-8152"
		[0.0, 0.0, 0.0, 0.0, 0.0, 49194.500, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8154_RXN"	"CPLX0-8154"
		[0.0, 0.0, 0.0, 0.0, 0.0, 37926.656, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8155_RXN"	"CPLX0-8155"
		[0.0, 0.0, 0.0, 0.0, 0.0, 100320.500, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8156_RXN"	"CPLX0-8156"
		[0.0, 0.0, 0.0, 0.0, 0.0, 30170.350, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8157_RXN"	"CPLX0-8157"
		[0.0, 0.0, 0.0, 0.0, 0.0, 146099.516, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8158_RXN"	"CPLX0-8158"
		[0.0, 0.0, 0.0, 0.0, 0.0, 99277.070, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8159_RXN"	"CPLX0-8159"
		[0.0, 0.0, 0.0, 0.0, 0.0, 355049.832, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8160_RXN"	"CPLX0-8160"
		[0.0, 0.0, 0.0, 0.0, 0.0, 33571.696, 167.535, 0.0, 0.0]	["c"]	"CPLX0-8161_RXN"	"CPLX0-8161"
		[0.0, 0.0, 0.0, 0.0, 0.0, 31972.701, 255.095, 0.0, 0.0]	["c"]	"CPLX0-8162_RXN"	"CPLX0-8162"
		[0.0, 0.0, 0.0, 0.0, 0.0, 63643.131, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8163_RXN"	"CPLX0-8163"
		[0.0, 0.0, 0.0, 0.0, 0.0, 53421.848, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8164_RXN"	"CPLX0-8164"
		[0.0, 0.0, 0.0, 0.0, 0.0, 75892.216, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8165_RXN"	"CPLX0-8165"
		[0.0, 0.0, 0.0, 0.0, 0.0, 482887.644, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8167_RXN"	"CPLX0-8167"
		[0.0, 0.0, 0.0, 0.0, 0.0, 110577.528, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8168_RXN"	"CPLX0-8168"
		[0.0, 0.0, 0.0, 0.0, 0.0, 21032.592, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8173_RXN"	"CPLX0-8173"
		[0.0, 0.0, 0.0, 0.0, 0.0, 87429.872, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8174_RXN"	"CPLX0-8174"
		[0.0, 0.0, 0.0, 0.0, 0.0, 61048.112, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8175_RXN"	"CPLX0-8175"
		[0.0, 0.0, 0.0, 0.0, 0.0, 57134.382, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8176_RXN"	"CPLX0-8176"
		[0.0, 0.0, 0.0, 0.0, 0.0, 13085.140, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8177_RXN"	"CPLX0-8177"
		[0.0, 0.0, 0.0, 0.0, 0.0, 116817.777, 0.0, 0.0, 0.0]	["s"]	"CPLX0-8178_RXN"	"CPLX0-8178"
		[0.0, 0.0, 0.0, 0.0, 0.0, 166416.804, 0.0, 0.0, 0.0]	["s"]	"CPLX0-8179_RXN"	"CPLX0-8179"
		[0.0, 0.0, 0.0, 0.0, 0.0, 573361.194, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8180_RXN"	"CPLX0-8180"
		[0.0, 0.0, 0.0, 0.0, 0.0, 61175.395, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8181_RXN"	"CPLX0-8181"
		[0.0, 0.0, 0.0, 0.0, 0.0, 78017.453, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8182_RXN"	"CPLX0-8182"
		[0.0, 0.0, 0.0, 0.0, 0.0, 112725.312, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8183_RXN"	"CPLX0-8183"
		[0.0, 0.0, 0.0, 0.0, 0.0, 70091.400, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8184_RXN"	"CPLX0-8184"
		[0.0, 0.0, 0.0, 0.0, 0.0, 14242.428, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8185_RXN"	"CPLX0-8185"
		[0.0, 0.0, 0.0, 0.0, 0.0, 74768.524, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8186_RXN"	"CPLX0-8186"
		[0.0, 0.0, 0.0, 0.0, 0.0, 566438.316, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8187_RXN"	"CPLX0-8187"
		[0.0, 0.0, 0.0, 0.0, 0.0, 108765.450, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8188_RXN"	"CPLX0-8188"
		[0.0, 0.0, 0.0, 0.0, 0.0, 391899.188, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8189_RXN"	"CPLX0-8189"
		[0.0, 0.0, 0.0, 0.0, 0.0, 148006.756, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8190_RXN"	"CPLX0-8190"
		[0.0, 0.0, 0.0, 0.0, 0.0, 82205.082, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8191_RXN"	"CPLX0-8191"
		[0.0, 0.0, 0.0, 0.0, 0.0, 43565.606, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8192_RXN"	"CPLX0-8192"
		[0.0, 0.0, 0.0, 0.0, 0.0, 49547.230, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8196_RXN"	"CPLX0-8196"
		[0.0, 0.0, 0.0, 0.0, 0.0, 67203.464, 0.0, 0.0, 0.0]	["s"]	"CPLX0-8198_RXN"	"CPLX0-8198"
		[0.0, 0.0, 0.0, 0.0, 0.0, 180465.132, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8199_RXN"	"CPLX0-8199"
		[0.0, 0.0, 0.0, 0.0, 0.0, 171234.366, 0.0, 0.0, 0.0]	["i"]	"CPLX0-8200_RXN"	"CPLX0-8200"
		[0.0, 0.0, 0.0, 0.0, 0.0, 149409.992, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8201_RXN"	"CPLX0-8201"
		[0.0, 0.0, 0.0, 0.0, 0.0, 78302.228, 0.0, 0.0, 0.0]	["c"]	"CPLX0-8202_RXN"	"CPLX0-8202"
"fructoselysine 6-phosphate deglycase"		[0.0, 0.0, 0.0, 0.0, 0.0, 462615.120, 0.0, 0.0, 0.0]	["c"]	"CPLX0-821_RXN"	"CPLX0-821"
"MazE antitoxin of the MazF-MazE toxin-antitoxin system"		[0.0, 0.0, 0.0, 0.0, 0.0, 18699.442, 0.0, 0.0, 0.0]	["c"]	"CPLX0-841_RXN"	"CPLX0-841"
"glyoxalase III, Hsp31 molecular chaperone"		[0.0, 0.0, 0.0, 0.0, 0.0, 62363.028, 0.0, 0.0, 0.0]	["c"]	"CPLX0-861_RXN"	"CPLX0-861"
"ClpA ATP-dependent protease specificity component and chaperone"		[0.0, 0.0, 0.0, 0.0, 0.0, 505158.792, 0.0, 0.0, 0.0]	["c"]	"CPLX0-881_RXN"	"CPLX0-881"
"tRNA-specific adenosine deaminase"		[0.0, 0.0, 0.0, 0.0, 0.0, 37399.216, 0.0, 0.0, 0.0]	["c"]	"CPLX0-901_RXN"	"CPLX0-901"
"probable 4-oxalocrotonate tautomerase (4-OT)"		[0.0, 0.0, 0.0, 0.0, 0.0, 17337.920, 0.0, 0.0, 0.0]	["c"]	"CPLX0-902_RXN"	"CPLX0-902"
"inhibitor of vertebrate C-type lysozyme"		[0.0, 0.0, 0.0, 0.0, 0.0, 33742.744, 0.0, 0.0, 0.0]	["p"]	"CPLX0-921_RXN"	"CPLX0-921"
"PspC transcriptional regulator; toxin of a PspC-PspB toxin-antitoxin pair"		[0.0, 0.0, 0.0, 0.0, 0.0, 27033.844, 0.0, 0.0, 0.0]	["i"]	"CPLX0-961_RXN"	"CPLX0-961"
"PspF DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 221871.420, 0.0, 0.0, 0.0]	["c"]	"CPLX0-981_RXN"	"CPLX0-981"
"NMN amidohydrolase"		[0.0, 0.0, 0.0, 0.0, 0.0, 35155.514, 0.0, 0.0, 0.0]	["c"]	"CPLXECOLI-7943_RXN"	"CPLXECOLI-7943"
"CreC sensory histidine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 104362.852, 0.0, 0.0, 0.0]	["i"]	"CREC-CPLX_RXN"	"CREC-CPLX"
"CTP synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 241445.228, 0.0, 0.0, 0.0]	["c"]	"CTPSYN-CPLX_RXN"	"CTPSYN-CPLX"
"cyanase dimer"		[0.0, 0.0, 0.0, 0.0, 0.0, 34089.744, 0.0, 0.0, 0.0]	["c"]	"CYANLY-CPLX_RXN"	"CYANLY-CPLX"
"bifunctional CysEK cysteine biosynthesis complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 244843.922, 0.0, 0.0, 0.0]	["c"]	"CYSSYNMULTI-CPLX_RXN"	"CYSSYNMULTI-CPLX"
"L-cysteine desulfhydrase / cystathionine-&beta;-lyase"		[0.0, 0.0, 0.0, 0.0, 0.0, 172822.064, 0.0, 0.0, 0.0]	["c"]	"CYSTATHIONINE-BETA-LYASE-CPLX_RXN"	"CYSTATHIONINE-BETA-LYASE-CPLX"
"cytochrome bd-I terminal oxidase"		[0.0, 0.0, 0.0, 0.0, 0.0, 104695.389, 0.0, 0.0, 0.0]	["i"]	"CYT-D-UBIOX-CPLX_RXN"	"CYT-D-UBIOX-CPLX"
"cytochrome bo terminal oxidase"		[0.0, 0.0, 0.0, 0.0, 0.0, 143925.017, 0.0, 0.0, 0.0]	["i"]	"CYT-O-UBIOX-CPLX_RXN"	"CYT-O-UBIOX-CPLX"
"cytidine deaminase"		[0.0, 0.0, 0.0, 0.0, 0.0, 63061.860, 0.0, 0.0, 0.0]	["c"]	"CYTIDEAM-CPLX_RXN"	"CYTIDEAM-CPLX"
"D-alanine-D-alanine ligase B"		[0.0, 0.0, 0.0, 0.0, 0.0, 65653.490, 0.0, 0.0, 0.0]	["c"]	"DALADALALIGB-CPLX_RXN"	"DALADALALIGB-CPLX"
"D-amino acid dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 95206.964, 0.0, 0.0, 0.0]	["i"]	"DALADEHYDROG-CPLX_RXN"	"DALADEHYDROG-CPLX"
"7,8-diaminopelargonic acid synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 94645.552, 0.0, 0.0, 0.0]	["c"]	"DAPASYN-CPLX_RXN"	"DAPASYN-CPLX"
"dCTP deaminase"		[0.0, 0.0, 0.0, 0.0, 0.0, 63735.960, 0.0, 0.0, 0.0]	["c"]	"DCTP-DEAM-CPLX_RXN"	"DCTP-DEAM-CPLX"
"D-cysteine desulfhydrase, PLP-dependent / 3-chloro-D-alanine dehydrochlorinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 70276.668, 0.0, 0.0, 0.0]	["c"]	"DCYSDESULF-CPLX_RXN"	"DCYSDESULF-CPLX"
"thymidine phosphorylase / uracil phosphorylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 94356.440, 0.0, 0.0, 0.0]	["c"]	"DEOA-CPLX_RXN"	"DEOA-CPLX"
"purine nucleoside phosphorylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 155657.982, 0.0, 0.0, 0.0]	["c"]	"DEOD-CPLX_RXN"	"DEOD-CPLX"
"dethiobiotin synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 48207.170, 0.0, 0.0, 0.0]	["c"]	"DETHIOBIOTIN-SYN-CPLX_RXN"	"DETHIOBIOTIN-SYN-CPLX"
"deoxyguanosine triphosphate triphosphohydrolase"		[0.0, 0.0, 0.0, 0.0, 0.0, 237528.760, 0.0, 0.0, 0.0]	["c"]	"DGTPTRIPHYDRO-CPLX_RXN"	"DGTPTRIPHYDRO-CPLX"
"bifunctional 3-demethylubiquinone-8 3-O-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 53101.076, 0.0, 0.0, 0.0]	["i"]	"DHHB-METHYLTRANSFER-CPLX_RXN"	"DHHB-METHYLTRANSFER-CPLX"
"2,3-dihydroxyphenylpropionate 1,2-dioxygenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 136740.424, 0.0, 0.0, 0.0]	["c"]	"DHPDIOXYGEN-CPLX_RXN"	"DHPDIOXYGEN-CPLX"
"diacylglycerol kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 39731.223, 0.0, 0.0, 0.0]	["i"]	"DIACYLGLYKIN-CPLX_RXN"	"DIACYLGLYKIN-CPLX"
"diaminopimelate decarboxylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 184645.284, 0.0, 0.0, 0.0]	["c"]	"DIAMINOPIMDECARB-CPLX_RXN"	"DIAMINOPIMDECARB-CPLX"
"4-hydroxy-tetrahydrodipicolinate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 125060.328, 0.0, 0.0, 0.0]	["c"]	"DIHYDRODIPICSYN-CPLX_RXN"	"DIHYDRODIPICSYN-CPLX"
"dihydroorotase"		[0.0, 0.0, 0.0, 0.0, 0.0, 77634.978, 0.0, 0.0, 0.0]	["c"]	"DIHYDROOROT-CPLX_RXN"	"DIHYDROOROT-CPLX"
"4-hydroxy-tetrahydrodipicolinate reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 114986.644, 0.0, 0.0, 0.0]	["c"]	"DIHYDROPICRED-CPLX_RXN"	"DIHYDROPICRED-CPLX"
"NAD(P)H nitroreductase NfsB"		[0.0, 0.0, 0.0, 0.0, 0.0, 47800.478, 0.0, 0.0, 0.0]	["c"]	"DIHYDROPTERIREDUCT-CPLX_RXN"	"DIHYDROPTERIREDUCT-CPLX"
"dihydroxy acid dehydratase"		[0.0, 0.0, 0.0, 0.0, 0.0, 131041.612, 0.0, 0.0, 0.0]	["c"]	"DIHYDROXYACIDDEHYDRAT-CPLX_RXN"	"DIHYDROXYACIDDEHYDRAT-CPLX"
"dimethyl sulfoxide reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 144090.520, 0.0, 0.0, 0.0]	["i"]	"DIMESULFREDUCT-CPLX_RXN"	"DIMESULFREDUCT-CPLX"
"3,4-dihydroxy-2-butanone 4-phosphate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 46685.006, 0.0, 0.0, 0.0]	["i"]	"DIOHBUTANONEPSYN-CPLX_RXN"	"DIOHBUTANONEPSYN-CPLX"
"nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 73956.218, 0.0, 0.0, 0.0]	["c"]	"DMBPPRIBOSYLTRANS-CPLX_RXN"	"DMBPPRIBOSYLTRANS-CPLX"
"protein disulfide isomerase/protein disulfide oxidoreductase - DsbCreduced"		[0.0, 0.0, 0.0, 0.0, 0.0, 51239.560, 0.0, 0.0, 0.0]	["p"]	"DSBC-CPLX_RXN"	"DSBC-CPLX"
"DsbGreduced"		[0.0, 0.0, 0.0, 0.0, 0.0, 54994.272, 0.0, 0.0, 0.0]	["p"]	"DSBG-CPLX_RXN"	"DSBG-CPLX"
"dTDP-glucose 4,6-dehydratase"		[0.0, 0.0, 0.0, 0.0, 0.0, 81026.568, 0.0, 0.0, 0.0]	["c"]	"DTDPGLUCDEHYDRAT-CPLX_RXN"	"DTDPGLUCDEHYDRAT-CPLX"
"dTDP-L-rhamnose synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 53951.335, 0.0, 0.0, 0.0]	["c"]	"DTDPRHAMSYNTHMULTI-CPLX_RXN"	"DTDPRHAMSYNTHMULTI-CPLX"
"deoxyuridine triphosphatase"		[0.0, 0.0, 0.0, 0.0, 0.0, 48448.479, 0.0, 0.0, 0.0]	["c"]	"DUTP-PYROP-CPLX_RXN"	"DUTP-PYROP-CPLX"
"1-deoxy-D-xylulose 5-phosphate reductoisomerase"		[0.0, 0.0, 0.0, 0.0, 0.0, 86762.336, 0.0, 0.0, 0.0]	["c"]	"DXPREDISOM-CPLX_RXN"	"DXPREDISOM-CPLX"
"2-oxoglutarate decarboxylase, thiamine-requiring"		[0.0, 0.0, 0.0, 0.0, 0.0, 1260528.240, 0.0, 0.0, 0.0]	["c"]	"E1O_RXN"	"E1O"
"pyruvate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 199285.314, 0.0, 0.0, 0.0]	["c"]	"E1P-CPLX_RXN"	"E1P-CPLX"
"dihydrolipoyltranssuccinylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 1056084.168, 0.0, 0.0, 0.0]	["c"]	"E2O_RXN"	"E2O"
"lipoamide dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 101357.236, 0.0, 0.0, 0.0]	["i"]	"E3-CPLX_RXN"	"E3-CPLX"
"L-ascorbate PTS permease"		[0.0, 0.0, 0.0, 0.0, 0.0, 129596.802, 0.0, 0.0, 0.0]	["i"]	"EIISGA_RXN"	"EIISGA"
"PTS permease - unknown specificity"		[0.0, 0.0, 0.0, 0.0, 0.0, 72126.936, 0.0, 0.0, 0.0]	["i"]	"EIISGC_RXN"	"EIISGC"
"enolase"		[0.0, 0.0, 0.0, 0.0, 0.0, 91288.064, 0.0, 0.0, 0.0]	["c"]	"ENOLASE-CPLX_RXN"	"ENOLASE-CPLX"
"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 209949.752, 0.0, 0.0, 0.0]	["c"]	"ENTA-CPLX_RXN"	"ENTA-CPLX"
"2,3-dihydroxybenzoate-AMP ligase"		[0.0, 0.0, 0.0, 0.0, 0.0, 118196.542, 0.0, 0.0, 0.0]	["i"]	"ENTE-CPLX_RXN"	"ENTE-CPLX"
"EnvZ sensory histidine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 100662.520, 0.0, 0.0, 0.0]	["i"]	"ENVZ-CPLX_RXN"	"ENVZ-CPLX"
"erythrose 4-phosphate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 149177.992, 0.0, 0.0, 0.0]	["c"]	"ERYTH4PDEHYDROG-CPLX_RXN"	"ERYTH4PDEHYDROG-CPLX"
"ethanolamine ammonia-lyase"		[0.0, 0.0, 0.0, 0.0, 0.0, 486995.208, 0.0, 0.0, 0.0]	["c"]	"ETHAMLY-CPLX_RXN"	"ETHAMLY-CPLX"
"ATP synthase F1 complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 382534.263, 0.0, 0.0, 0.0]	["i"]	"F-1-CPLX_RXN"	"F-1-CPLX"
"ATP synthase F0 complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 147304.901, 0.0, 0.0, 0.0]	["i"]	"F-O-CPLX_RXN"	"F-O-CPLX"
"fructose-1,6-bisphosphatase I"		[0.0, 0.0, 0.0, 0.0, 0.0, 147304.060, 0.0, 0.0, 0.0]	["c"]	"F16B-CPLX_RXN"	"F16B-CPLX"
"3-hydroxydecanoyl-[acp] dehydrase"		[0.0, 0.0, 0.0, 0.0, 0.0, 37936.286, 0.0, 0.0, 0.0]	["c"]	"FABA-CPLX_RXN"	"FABA-CPLX"
"KASI"		[0.0, 0.0, 0.0, 0.0, 0.0, 85202.874, 0.0, 0.0, 0.0]	["c"]	"FABB-CPLX_RXN"	"FABB-CPLX"
"3-hydroxy-acyl-[acyl-carrier-protein] dehydratase"		[0.0, 0.0, 0.0, 0.0, 0.0, 102090.024, 0.0, 0.0, 0.0]	["c"]	"FABZ-CPLX_RXN"	"FABZ-CPLX"
"fatty acid oxidation complex, &beta; component"		[0.0, 0.0, 0.0, 0.0, 0.0, 81744.848, 0.0, 0.0, 0.0]	["c"]	"FADA-CPLX_RXN"	"FADA-CPLX"
"fatty acid oxidation complex, &alpha; component"		[0.0, 0.0, 0.0, 0.0, 0.0, 159170.356, 0.0, 0.0, 0.0]	["c"]	"FADB-CPLX_RXN"	"FADB-CPLX"
"aerobic fatty acid oxidation complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 240915.204, 0.0, 0.0, 0.0]	["c"]	"FAO-CPLX_RXN"	"FAO-CPLX"
"formate hydrogenlyase complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 311603.989, 0.0, 0.0, 0.0]	["i"]	"FHLMULTI-CPLX_RXN"	"FHLMULTI-CPLX"
"Flagellar Motor Complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 2574996.752, 0.0, 0.0, 0.0]	["s"]	"FLAGELLAR-MOTOR-COMPLEX_RXN"	"FLAGELLAR-MOTOR-COMPLEX"
"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase"		[0.0, 0.0, 0.0, 0.0, 0.0, 62077.674, 0.0, 0.0, 0.0]	["c"]	"FOLD-CPLX_RXN"	"FOLD-CPLX"
"GTP cyclohydrolase I"		[0.0, 0.0, 0.0, 0.0, 0.0, 248297.310, 0.0, 0.0, 0.0]	["c"]	"FOLE-CPLX_RXN"	"FOLE-CPLX"
"dihydroneopterin triphosphate 2'-epimerase"		[0.0, 0.0, 0.0, 0.0, 0.0, 112648.632, 0.0, 0.0, 0.0]	["c"]	"FOLXTET-CPLX_RXN"	"FOLXTET-CPLX"
"formate dehydrogenase-N"		[0.0, 0.0, 0.0, 0.0, 0.0, 511711.155, 0.0, 0.0, 0.0]	["i"]	"FORMATEDEHYDROGN-CPLX_RXN"	"FORMATEDEHYDROGN-CPLX"
"formate dehydrogenase-O"		[0.0, 0.0, 0.0, 0.0, 0.0, 170255.955, 0.0, 0.0, 0.0]	["i"]	"FORMATEDEHYDROGO-CPLX_RXN"	"FORMATEDEHYDROGO-CPLX"
"hydrogenase 2"		[0.0, 0.0, 0.0, 0.0, 0.0, 181704.935, 0.0, 0.0, 0.0]	["i"]	"FORMHYDROG2-CPLX_RXN"	"FORMHYDROG2-CPLX"
"hydrogenase 1"		[0.0, 0.0, 0.0, 0.0, 0.0, 241443.822, 0.0, 0.0, 0.0]	["i"]	"FORMHYDROGI-CPLX_RXN"	"FORMHYDROGI-CPLX"
"formyltetrahydrofolate deformylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 191591.052, 0.0, 0.0, 0.0]	["c"]	"FORMYLTHFDEFORMYL-CPLX_RXN"	"FORMYLTHFDEFORMYL-CPLX"
"fructose bisphosphate aldolase class I"		[0.0, 0.0, 0.0, 0.0, 0.0, 381063.300, 0.0, 0.0, 0.0]	["c"]	"FRUCBISALD-CLASSI_RXN"	"FRUCBISALD-CLASSI"
"fructose bisphosphate aldolase class II"		[0.0, 0.0, 0.0, 0.0, 0.0, 78270.630, 0.0, 0.0, 0.0]	["c"]	"FRUCBISALD-CLASSII_RXN"	"FRUCBISALD-CLASSII"
