expression_rate	direction	right	terminator_id	name	promoter_id	degradation_rate	id	gene_id	left
224.833043747	f	3332705	[u'TERM_WC-1079']	ispB	PM_WC-139	0.119508134579	TU0-13885	[u'EG10017']	3331732
219.60197027	f	3333211	[u'TERM_WC-2049']	sfsB	PM0-45680	0.121617361853	TU0-13886	[u'EG10656']	3332818
169.385620624	r	3334516	[u'TERM_WC-1394']	murA	PM_WC-189	0.0888650231487	TU0-13887	[u'EG11358']	3333255
338.270706824	r	3334908	[u'TERM_WC-979']	ibaG	PM0-36160	0.187337075827	TU0-13888	[u'G7657']	3334569
347.667115346	r	3338087	[u'TERM_WC-1307']	mlaFEDCB	PM_WC-177	0.192540883489	TU0-13889	[u'EG12799', u'EG12800', u'EG12801', u'G7658', u'G7659']	3334983
14.8741230275	r	3348481	[u'TERM_WC-549']	elbB-mtgA	PM_WC-65	0.0509667044529	TU0-13890	[u'EG11383', u'G7668']	3347101
18.0564840536	r	3352240	[u'TERM_WC-3400']	yhcC	PM0-45685	0.08664339757	TU0-13891	[u'G7669']	3351141
12.372677173	f	3363688	[u'TERM_WC-3397']	yhcAD-ychE_1	PM0-45687	0.0770163533955	TU0-13892	[u'EG11515', u'G7670', u'G7671']	3360061
33.9994993403	f	3365666	[u'TERM_WC-2752']	ychE_2-yhcF	PM_WC-379	0.126026760102	TU0-13893	[u'G7673']	3364948
42.8249433056	f	3366978	[u'TERM_WC-3405']	yhcG	PM_WC-519	0.144405662617	TU0-13894	[u'G7674']	3365849
62.3539207928	r	3372725	[u'TERM_WC-1430']	nanR	PM0-45694	0.133297534723	TU0-13895	[u'G7678']	3371718
93.027552429	r	3378178	[u'TERM_WC-3407']	yhcM	PM0-45697	0.121617361853	TU0-13896	[u'G7680']	3376890
391.125504765	f	3378613	[u'TERM_WC-3399']	yhcB	PM0-10134	0.216608493925	TU0-13897	[u'G7681']	3378204
173.686687744	f	3381291	[u'TERM_WC-451']	degQS	PM0-10135	0.177730046297	TU0-13898	[u'EG11652', u'G7682']	3378676
28.1919689473	f	3383825	[u'TERM_WC-3410']	yhcN	PM0-45699	0.119508134579	TU0-13899	[u'G7683']	3383428
28.4369220721	r	3384232	[u'TERM_WC-3412']	yhcO	PM0-45701	0.111797932348	TU0-13900	[u'G7684']	3383877
161.496982613	r	3387452	[u'TERM_WC-8']	aaeXAB	PM0-36253	0.0894383458787	TU0-13901	[u'G7685', u'G7686', u'G7687']	3384241
285.399500778	r	3390097	[u'TERM_WC-2187']	tldD	PM0-45710	0.192540883489	TU0-13902	[u'G7689']	3388603
53.2071574048	r	3394280	[u'TERM_WC-3417']	yhdP	PM_WC-520	0.147478123523	TU0-13903	[u'G7690']	3390478
236.15124816	r	3401447	[u'TERM_WC-374']	csrD	PM0-45713	0.130782486898	TU0-13904	[u'EG10018']	3399412
5.88437712858	f	3410561	[u'TERM_WC-3415']	yhdJ	PM0-45716	0.147478123523	TU0-13905	[u'EG11498']	3409639
34.7831524052	f	3410824	[u'TERM_WC-3418']	yhdU	PM0-45717	0.128360588993	TU0-13906	[u'G7694']	3410519
39.7866481641	f	3416635	[u'TERM_WC-3419']	yhdV	PM0-45724	0.117482572976	TU0-13907	[u'G7695']	3416218
115.248864663	f	3435918	[u'TERM_WC-2224']	trkA	PM0-9750	0.239016269159	TU0-13908	[u'EG11019']	3434540
375.123887943	f	3436458	[u'TERM_WC-1381']	mscL	PM0-10137	0.121617361853	TU0-13909	[u'EG11180']	3436023
219.60197027	r	3436695	[u'TERM0-1159']	arfA	PM0-45729	0.121617361853	TU0-13910	[u'G0-10465']	3436466
11.289072852	r	3437568	[u'TERM_WC-3416']	yhdN-zntR	PM0-9719	0.0236569003604	TU0-13911	[u'EG11969', u'EG11970']	3436725
13.3838704578	f	3464244	[u'TERM_WC-867']	gspCDEFGHIJKLMO	PM0-9512	0.0785881157097	TU0-13913	[u'EG11359', u'EG12173', u'G7702', u'G7703', u'G7704', u'G7705', u'G7706', u'G7707', u'G7708', u'G7709', u'G7710', u'G7711']	3453553
98.6617995174	r	3465013	[u'TERM_WC-212']	bfd-bfr	PM_WC-24	0.0962704417444	TU0-13914	[u'EG10113', u'EG11181']	3464269
216.643469241	r	3474528	[u'TERM_WC-3421']	yheO-tusDCB	PM0-10141	0.190774453365	TU0-13915	[u'G7712', u'G7713', u'G7714', u'G7715']	3472698
662.228426417	r	3476562	[u'TERM_WC-2072']	slyD	PM0-45734	0.121617361853	TU0-13917	[u'EG11663']	3475927
94.6152764308	r	3479183	[u'TERM_WC-1113']	kefGB-yheV	PM_WC-148	0.137256867438	TU0-13918	[u'EG20110', u'G0-10466', u'G7717']	3476612
134.443503383	f	3482460	[u'TERM_WC-3423']	yheSTU	PM_WC-521	0.169060287941	TU0-13919	[u'EG12903', u'G7718', u'G7719']	3479311
153.981362556	f	3483383	[u'TERM_WC-1684']	prkB	PM0-10143	0.256721177985	TU0-13920	[u'EG12365']	3482333
16.4737979913	r	3489642	[u'TERM_WC-3427']	yhfG-fic-pabA	PM_WC-522	0.144405662617	TU0-13921	[u'EG10307', u'EG10682', u'EG12374']	3488286
227.563930045	f	3491773	[u'TERM_WC-2248']	tsgA	PM0-10144	0.126026760102	TU0-13922	[u'EG11262']	3490541
16.3384692561	f	3497639	[u'TERM_WC-3431']	yhfL	PM0-45738	0.141458608278	TU0-13923	[u'G7722']	3497460
24.5641632409	r	3508998	[u'TERM_WC-3433']	yhfXW-php-yhfUTS	PM_WC-523	0.0972838148154	TU0-13924	[u'G7728', u'G7729', u'G7730', u'G7731', u'G7732', u'G7733']	3502955
10.598389451	r	3510366	[u'TERM_WC-3436']	yhfZY	PM_WC-524	0.0845301439707	TU0-13925	[u'G7734', u'G7735']	3509080
6.49757967439	r	3518725	[u'TERM_WC-927']	hofQ	PM_WC-107	0.0900191143584	TU0-13926	[u'EG12113']	3517485
26.2880364594	r	3520950	[u'TERM_WC-926']	hofMNOP	PM0-10365	0.114569781911	TU0-13927	[u'G7736', u'G7737', u'G7738', u'G7739']	3518635
35.8159050298	f	3526628	[u'TERM_WC-4023']	yrfF	PM0-45751	0.123776282243	TU0-13928	[u'G7741']	3524296
144.455023098	f	3527773	[u'TERM_WC-4027']	yrfG-hslR	PM0-9852	0.157533450127	TU0-13929	[u'G7742', u'G7743']	3526691
151.749885351	f	3528676	[u'TERM_WC-949']	hslO	PM0-45755	0.126800599411	TU0-13930	[u'G7744']	3527755
59.6411542529	f	3535312	[u'TERM_WC-848']	greB	PM0-45760	0.121617361853	TU0-13931	[u'EG11578']	3534802
399.594398542	f	3537730	[u'TERM_WC-3441']	yhgF	PM0-45762	0.247552564486	TU0-13932	[u'G7746']	3535198
25.2818171821	f	3542069	[u'TERM_WC-3437']	yhgA	PM0-45763	0.121617361853	TU0-13933	[u'EG11750']	3541169
27.4056727503	r	3562028	[u'TERM_WC-4054']	yzgL	PM_WC-669	0.0976263634591	TU0-13934	[u'G7752']	3561745
1237.7098328	r	3572901	[u'TERM_WC-156']	asd	PM_WC-13	0.187337075827	TU0-13935	[u'EG10088']	3571796
35.1591975867	r	3577668	[u'TERM_WC-3456']	yhhW	PM_WC-529	0.138629436112	TU0-13936	[u'G7756']	3576971
97.4086903329	r	3578882	[u'TERM_WC-3458']	yhhX	PM0-45770	0.239016269159	TU0-13937	[u'G7757']	3577789
3.71224247053	f	3582205	[u'TERM_WC-3460']	yhhZ-yrhA-insA-6B-6-insAB-6	PM0-45772	0.146439545189	TU0-13940	[u'G0-10540', u'G7759', u'G7760', u'G7761']	3579781
8.74724559624	f	3583068	[u'TERM_WC-4029']	yrhB	PM0-45774	0.135911211874	TU0-13941	[u'G7763']	3582757
69.6298834147	f	3603273	[u'TERM_WC-1959']	rsmD-yhhL	PM0-45783	0.108304246962	TU0-13942	[u'EG10343', u'EG12212']	3602375
67.085467285	f	3604402	[u'TERM_WC-3452']	yhhN	PM0-45788	0.111797932348	TU0-13943	[u'EG12214']	3603598
51.4274434612	f	3607907	[u'TERM_WC-3453']	yhhQ	PM0-45791	0.203866817812	TU0-13944	[u'EG12217']	3607142
521.50067302	f	3608537	[u'TERM_WC-429']	dcrB	PM0-45792	0.288811325233	TU0-13945	[u'G7767']	3607790
36.5504462457	f	3610939	[u'TERM_WC-3455']	yhhT	PM0-45796	0.113630685338	TU0-13946	[u'EG12220']	3609864
255.428901071	f	3611581	[u'TERM_WC-28']	acpT	PM_WC-6	0.141458608278	TU0-13947	[u'EG12221']	3610992
8.35775542714	f	3621452	[u'TERM_WC-1844']	rhsB	PM0-45797	0.133297534723	TU0-13948	[u'EG10847']	3617097
11.8206349542	f	3621807	[u'TERM_WC-3446']	yhhH	PM_WC-527	0.123776282243	TU0-13949	[u'EG11520']	3621422
8.26025121709	f	3623539	[u'TERM_WC-3447']	yhhI	PM0-45803	0.121617361853	TU0-13951	[u'EG11525']	3622196
66.0000261657	r	3628625	[u'TERM_WC-3464']	yhiI-rbbA-yhhJ	PM_WC-530	0.103454803069	TU0-13952	[u'EG11767', u'EG12223', u'EG12224']	3623700
8.50639310438	r	3630618	[u'TERM_WC-3465']	yhiJ	PM0-45805	0.113630685338	TU0-13953	[u'EG12225']	3628989
158.430584208	r	3631267	[u'TERM_WC-3466']	yhiK	PM_WC-531	0.087740149438	TU0-13954	[u'EG12226']	3630873
4.29751251947	r	3632481	[u'TERM_WC-3467']	yhiL	PM0-9391	0.157533450127	TU0-13955	[u'EG12227']	3631241
266.29821601	f	3640356	[u'TERM_WC-514']	dtpB	PM_WC-61	0.147478123523	TU0-13956	[u'EG12232']	3638885
98.0371299206	r	3643261	[u'TERM_WC-1685']	prlC-yhiQ	PM0-9720	0.200912226249	TU0-13957	[u'EG11441', u'EG12233']	3640401
219.60197027	f	3644252	[u'TERM_WC-1869']	rlmJ	PM0-10146	0.121617361853	TU0-13958	[u'EG12234']	3643373
220.54237077	f	3645676	[u'TERM_WC-839']	gor	PM_WC-100	0.106638027778	TU0-13959	[u'EG10412']	3644322
178.80023075	f	3650098	[u'TERM_WC-3473']	yhiS_1	PM_WC-532	0.0990210257943	TU0-13960	[u'EG12238']	3649314
0.0	r	3654133	[u'TERM_WC-3462']	yhiD	PM0-45812	0.121617361853	TU0-13962	[u'EG11400']	3653276
455.12786009	f	3661552	[u'TERM_WC-1243']	mdtEF	PM0-10251	0.252053520204	TU0-13964	[u'EG12240', u'EG12241']	3657107
30.8970355735	r	3667284	[u'TERM_WC-3474']	yhjA	PM0-9588	0.216608493925	TU0-13965	[u'EG12244']	3665812
33.1535310145	f	3671338	[u'TERM_WC-3476']	yhjC	PM0-10468	0.150684169687	TU0-13966	[u'EG12247']	3670159
69.6102176435	f	3672400	[u'TERM_WC-3477']	yhjD	PM0-45815	0.182407152779	TU0-13967	[u'EG12248']	3671353
580.620851801	f	3674133	[u'TERM_WC-3479']	yhjE	PM0-45816	0.203866817812	TU0-13968	[u'EG12249']	3672660
37.1881569076	r	3676435	[u'TERM_WC-3480']	yhjG	PM0-9766	0.121617361853	TU0-13969	[u'EG12251']	3674311
99.4946412538	r	3683671	[u'TERM_WC-3483']	yhjK	PM0-45818	0.147478123523	TU0-13971	[u'EG12256']	3681651
399.447324015	f	3697918	[u'TERM_WC-203']	bcsEFG	PM0-45824	0.221217185285	TU0-13972	[u'EG12263', u'EG12264', u'EG12265']	3694345
219.60197027	f	3698224	[u'TERM_WC-1796']	rdlD	PM0-9605	0.121617361853	TU0-13973	[u'G0-9042']	3698159
18.631779836	f	3699859	[u'TERM_WC-3489']	yhjV	PM0-45826	0.121617361853	TU0-13974	[u'EG12266']	3698421
219.579230745	r	3708604	[u'TERM_WC-583']	eptB	PM0-10506	0.121604768519	TU0-13975	[u'EG12267']	3706805
11.4812898988	r	3710083	[u'TERM_WC-3490']	yhjX	PM0-45827	0.138629436112	TU0-13976	[u'EG12268']	3708820
19.6563644645	r	3711006	[u'TERM_WC-3493']	yhjY	PM0-45829	0.161197018735	TU0-13977	[u'EG12269']	3710257
89.4483931734	f	3712117	[u'TERM_WC-2137']	tag-yiaC	PM_WC-273	0.180038228717	TU0-13978	[u'EG10986', u'EG12270']	3711115
31.2457224173	f	3715231	[u'TERM_WC-3498']	yiaD	PM0-45834	0.0845301439707	TU0-13979	[u'EG12271']	3714502
176.28191764	f	3716309	[u'TERM_WC-773']	ghrB	PM0-45836	0.0976263634591	TU0-13980	[u'EG12272']	3715212
8.19701018892	r	3723925	[u'TERM_WC-4031']	ysaB	PM0-45840	0.121617361853	TU0-13981	[u'G0-10467']	3723434
18.3298921081	r	3725384	[u'TERM_WC-3494']	yiaA	PM0-9845	0.128360588993	TU0-13982	[u'EG11186']	3724945
2.93584311514	r	3725820	[u'TERM_WC-3496']	yiaB	PM0-45841	0.121617361853	TU0-13983	[u'EG11267']	3725428
25.3791110716	f	3738983	[u'TERM_WC-180']	avtA	PM0-10149	0.121617361853	TU0-13984	[u'EG10107']	3737697
338.270706824	r	3739605	[u'TERM_WC-4030']	ysaA	PM_WC-663	0.187337075827	TU0-13985	[u'EG12277']	3739130
17.0664388307	r	3752451	[u'TERM_WC-3512']	yiaWV	PM_WC-533	0.115524530093	TU0-13986	[u'EG12290', u'EG12291']	3750984
21.3662618408	r	3755903	[u'TERM_WC-3515']	yiaY	PM0-45853	0.0962704417444	TU0-13987	[u'EG12293']	3754697
141.235039377	r	3759998	[u'TERM_WC-3519']	yibF	PM0-10150	0.157533450127	TU0-13988	[u'EG11762']	3759368
5.3642542821	f	3765204	[u'TERM_WC-1840']	rhsA-yibA	PM_WC-239	0.117482572976	TU0-13989	[u'EG10846', u'EG11187']	3760206
5.42755246838	f	3765947	[u'TERM_WC-3522']	yibJ	PM_WC-536	0.105022300085	TU0-13990	[u'EG11766']	3765244
2.35937681996	f	3766663	[u'TERM_WC-3520']	yibG	PM0-45857	0.121617361853	TU0-13991	[u'EG11763']	3766087
32.1483334323	r	3769767	[u'TERM_WC-3521']	yibIH	PM_WC-535	0.121617361853	TU0-13992	[u'EG11764', u'EG11765']	3768264
162.541604117	f	3775052	[u'TERM_WC-3523']	yibL	PM0-45860	0.121617361853	TU0-13993	[u'EG11964']	3774620
227.563930045	f	3779713	[u'TERM_WC-2231']	trmL	PM_WC-289	0.126026760102	TU0-13994	[u'EG11888']	3779238
665.07086893	r	3782151	[u'TERM_WC-2019']	secB-gpsA	PM_WC-259	0.192540883489	TU0-13995	[u'EG10937', u'EG20091']	3780663
912.993178999	r	3782599	[u'TERM_WC-859']	grxC	PM0-45863	0.169060287941	TU0-13996	[u'EG12294']	3782212
713.076007302	r	3783079	[u'TERM_WC-3524']	yibN	PM0-45864	0.169060287941	TU0-13997	[u'EG12295']	3782605
111.772996549	f	3787085	[u'TERM_WC-842']	gpmM-envC-yibQ	PM0-10151	0.150684169687	TU0-13998	[u'EG12296', u'EG12297', u'EG12298']	3783258
219.60197027	r	3788172	[u'TERM_WC-3518']	yibD	PM0-9640	0.121617361853	TU0-13999	[u'EG11266']	3787068
220.54237077	f	3645676	[u'TERM_WC-838']	gor	PM0-15	0.106638027778	TU0-14	[u'EG10412']	3644135
43.9455312475	r	3791857	[u'TERM_WC-961']	htrL	PM0-45865	0.150684169687	TU0-14000	[u'EG11188']	3790847
179.816476546	f	3815626	[u'TERM0-1096']	yicC	PM0-10241	0.117482572976	TU0-14001	[u'EG11192']	3814668
21.9102687468	f	3816609	[u'TERM_WC-469']	dinD	PM0-10242	0.113630685338	TU0-14002	[u'EG11193']	3815722
6.47194089701	f	3817516	[u'TERM_WC-3527']	yicG	PM_WC-537	0.128360588993	TU0-14003	[u'EG11683']	3816897
714.032422159	f	3820076	[u'TERM_WC-830']	gmk	PM0-10342	0.239016269159	TU0-14004	[u'EG10965']	3819411
219.60197027	f	3828361	[u'TERM_WC-2352']	xanP	PM0-45876	0.121617361853	TU0-14005	[u'EG11194']	3826942
95.1357341377	f	3830191	[u'TERM_WC-3528']	yicH	PM0-10153	0.256721177985	TU0-14006	[u'EG11684']	3828454
93.1321433602	f	3834341	[u'TERM_WC-2024']	selC	PM0-10514	0.121617361853	TU0-14007	[u'EG30092']	3834245
4.27120174829	f	3836162	[u'TERM_WC-2039']	setC	PM0-45878	0.121617361853	TU0-14008	[u'EG11687']	3834791
16.8563125465	f	3837196	[u'TERM_WC-3530']	yicL	PM_WC-538	0.128360588993	TU0-14009	[u'EG11688']	3836271
16.693199088	r	3839794	[u'TERM_WC-1450']	nepI	PM0-9602	0.121617361853	TU0-14010	[u'EG11689']	3838570
25.3493826033	r	3840532	[u'TERM_WC-3531']	yicN	PM0-45882	0.141458608278	TU0-14011	[u'EG11690']	3839971
38.372710012	r	3841980	[u'TERM_WC-3533']	yicO	PM0-45883	0.121617361853	TU0-14012	[u'EG11691']	3840476
54.1486577453	f	3853131	[u'TERM_WC-554']	emrD	PM0-10467	0.0924196240747	TU0-14013	[u'EG11693']	3851868
27.3702725819	r	3854330	[u'TERM_WC-3542']	yidHGF	PM_WC-541	0.150684169687	TU0-14014	[u'EG11694', u'EG11695', u'EG11696']	3853135
10.1055457779	r	3858139	[u'TERM_WC-3544']	yidKJ	PM_WC-543	0.0900191143584	TU0-14015	[u'EG11705', u'EG11706']	3854932
8.30746262755	r	3861626	[u'TERM_WC-823']	glvCBG-ysdC	PM_WC-98	0.0936685379135	TU0-14016	[u'EG11708', u'EG11709', u'EG11710']	3859370
39.3376093385	r	3864413	[u'TERM_WC-3540']	yidE	PM0-45890	0.150684169687	TU0-14017	[u'EG11536']	3862633
12.6121865798	r	3873183	[u'TERM_WC-457']	dgoRKADT	PM_WC-54	0.103070212723	TU0-14018	[u'EG20049', u'EG20051', u'EG20053', u'G7789', u'GB4478']	3868459
97.5857711512	r	3874975	[u'TERM_WC-3538']	yidA	PM_WC-540	0.121617361853	TU0-14019	[u'EG11195']	3874161
28.8065666903	r	4044675	[u'TERM_WC-3576']	yihG	PM0-1562	0.157533450127	TU0-1402	[u'EG11833']	4043691
204.897256136	r	3875638	[u'TERM_WC-3539']	yidB	PM0-45893	0.147478123523	TU0-14020	[u'EG11196']	3875088
154.389236154	f	3886217	[u'TERM_WC-1328']	mnmE	PM_WC-181	0.169060287941	TU0-14021	[u'EG10997']	3884851
219.60197027	f	3890815	[u'TERM_WC-1251']	mdtL	PM_WC-170	0.121617361853	TU0-14022	[u'EG11720']	3889638
7.47291130136	f	3891749	[u'TERM_WC-3550']	yidZ	PM_WC-547	0.0653912434491	TU0-14023	[u'EG11721']	3890788
89.3093482645	f	3895464	[u'TERM_WC-3554']	yieH	PM0-45894	0.133297534723	TU0-14025	[u'EG11725']	3894680
19.3974572529	f	3895998	[u'TERM_WC-270']	cbrB	PM_WC-39	0.133297534723	TU0-14026	[u'EG11726']	3895529
51.5579897568	f	3896634	[u'TERM_WC-272']	cbrC	PM_WC-40	0.121604768519	TU0-14027	[u'EG11727']	3896045
10.6363434857	r	3900243	[u'TERM_WC-215']	bglH-yieLK	PM_WC-26	0.115524530093	TU0-14028	[u'EG11364', u'EG11728', u'EG11729']	3896692
145.275727363	r	3923697	[u'TERM_WC-1329']	mnmG-rsmG	PM0-46184	0.198042051589	TU0-14029	[u'EG10375', u'EG10376']	3921078
840.181026236	r	3924498	[u'TERM_WC-1304']	mioC	PM0-10155	0.216608493925	TU0-14030	[u'EG11199']	3924033
53.8838950476	r	3929151	[u'TERM_WC-1776']	ravA-viaA	PM0-10156	0.195252726918	TU0-14031	[u'EG11730', u'EG11731']	3926173
208.600269208	f	3931209	[u'TERM_WC-1119']	kup	PM0-10157	0.115524530093	TU0-14032	[u'EG11541']	3929126
121.383344347	r	3939350	[u'TERM_WC-3557']	yieP-hsrA	PM_WC-549	0.147478123523	TU0-14033	[u'EG11732', u'EG11733']	3937206
201.426095145	r	3957864	[u'TERM_WC-1662']	ppiC	PM0-10160	0.123776282243	TU0-14034	[u'EG12352']	3957553
29.7455746968	r	3958483	[u'TERM_WC-3564']	yifNO	PM_WC-552	0.119508134579	TU0-14035	[u'G7797', u'G7798']	3958033
417.200538416	r	3962252	[u'TERM_WC-844']	gpp	PM_WC-101	0.231049060187	TU0-14036	[u'EG10413']	3960766
564.856139668	r	3963653	[u'TERM_WC-1837']	rhlB	PM_WC-238	0.21004460017	TU0-14037	[u'EG10844']	3962386
70.4538787877	f	3978721	[u'TERM_WC-1831']	rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM	PM0-10437	0.106638027778	TU0-14039	[u'EG10840', u'EG11295', u'EG11451', u'EG11452', u'EG11453', u'EG11454', u'EG11455', u'EG11456', u'EG11457', u'EG11458', u'EG11486', u'G7800']	3965823
120.906922973	f	3980297	[u'TERM_WC-3562']	yifK	PM_WC-551	0.0787667250636	TU0-14040	[u'EG11459']	3978910
215.793381939	f	3992360	[u'TERM_WC-4052']	yzcX	PM_WC-668	0.119508134579	TU0-14041	[u'G7802']	3991873
298.402073403	f	3995924	[u'TERM_WC-3563']	yifL-dapF-yigA-xerC-yigB	PM0-10344	0.221217185285	TU0-14042	[u'EG10209', u'EG11069', u'EG11201', u'EG11202', u'G0-10471']	3992515
2.09617268052	r	4001216	[u'TERM_WC-3568']	yigGF	PM_WC-554	0.119508134579	TU0-14043	[u'EG11464', u'EG11465']	4000440
16.8765342762	r	4002250	[u'TERM_WC-1772']	rarD	PM0-45913	0.106638027778	TU0-14044	[u'EG11466']	4001309
112.317569138	r	4002747	[u'TERM_WC-3569']	yigI	PM0-10162	0.138629436112	TU0-14045	[u'EG11467']	4002251
139.70585291	f	4003859	[u'TERM0-1113']	pldA	PM0-10360	0.203866817812	TU0-14046	[u'EG10738']	4002837
66.3830463743	f	4005718	[u'TERM_WC-1805']	recQ	PM0-45918	0.113630685338	TU0-14047	[u'EG10833']	4003881
312.900403812	f	4006402	[u'TERM_WC-1852']	rhtC	PM0-45920	0.17328679514	TU0-14048	[u'EG11468']	4005762
121.64225838	f	4009025	[u'TERM_WC-1627']	pldB-yigL	PM0-45921	0.169060287941	TU0-14049	[u'EG10739', u'EG11470']	4007046
88.6983750935	f	4010000	[u'TERM_WC-3570']	yigM	PM0-45923	0.203866817812	TU0-14050	[u'EG11471']	4009073
305.268686646	f	4016785	[u'TERM_WC-1884']	rmuC	PM_WC-249	0.169060287941	TU0-14051	[u'EG11472']	4015356
417.57464997	f	4022361	[u'TERM_WC-2145']	tatABC	PM0-45926	0.18990333714	TU0-14052	[u'EG11479', u'EG11481', u'G7806', u'G7808']	4019932
35.0963522424	f	4022361	[u'TERM_WC-2146']	tatD	PM_WC-274	0.105022300085	TU0-14053	[u'EG11481']	4021577
368.118122132	f	4024506	[u'TERM_WC-2272']	ubiD	PM0-45929	0.203866817812	TU0-14054	[u'EG11396']	4022832
591.227885511	f	4025253	[u'TERM_WC-686']	fre	PM0-10163	0.266595069446	TU0-14055	[u'EG10334']	4024466
208.985933792	f	4033178	[u'TERM_WC-1578']	pepQ-yigZ-trkH-hemG	PM0-10166	0.205885301156	TU0-14056	[u'EG10698', u'EG11021', u'EG11484', u'EG11485']	4029170
308.79134644	f	4040363	[u'TERM_WC-3572']	yihD	PM0-10168	0.121617361853	TU0-14057	[u'EG11830']	4040072
17.6150587439	f	4043654	[u'TERM_WC-3575']	yihF	PM0-45931	0.0912035763895	TU0-14058	[u'EG11832']	4042198
172.162107941	f	4049881	[u'TERM_WC-3577']	yihI	PM0-36134	0.111797932348	TU0-14060	[u'EG11835']	4049331
447.000576874	f	4058255	[u'TERM_WC-2262']	typA	PM0-45935	0.247552564486	TU0-14061	[u'EG11837']	4056253
19.7190278493	f	4060170	[u'TERM_WC-3578']	yihLM	PM0-45937	0.134591685546	TU0-14062	[u'EG11838', u'EG11839']	4058395
1.70646234452	f	4061537	[u'TERM_WC-3582']	yihN	PM0-45941	0.0825175214952	TU0-14063	[u'EG11840']	4060189
2.76735742276	r	4062502	[u'TERM_WC-1505']	ompL	PM0-45942	0.130782486898	TU0-14064	[u'G7814']	4061624
4.13052706234	r	4065238	[u'TERM_WC-3584']	yihPO	PM_WC-555	0.0787667250636	TU0-14065	[u'EG11841', u'EG11842']	4062384
22.593709973	r	4067469	[u'TERM_WC-3585']	yihQ	PM0-45944	0.0722028313083	TU0-14066	[u'EG11843']	4065261
2.56884546008	r	4068424	[u'TERM_WC-3588']	yihR	PM_WC-556	0.105022300085	TU0-14067	[u'EG11844']	4067496
11.1309635117	r	4071594	[u'TERM_WC-3589']	yihUTS	PM_WC-557	0.105022300085	TU0-14068	[u'EG11845', u'EG11846', u'EG11847']	4068536
81.0599146234	f	4073479	[u'TERM_WC-3592']	yihVW	PM0-45947	0.182407152779	TU0-14069	[u'EG11848', u'EG11849']	4071684
139.820426062	f	4076463	[u'TERM_WC-3593']	yihXY-dtd-yiiD	PM0-10169	0.122320090687	TU0-14070	[u'EG11850', u'EG11851', u'EG11852', u'EG11853']	4073571
12.4390237704	f	4077534	[u'TERM_WC-3595']	yiiE	PM0-45950	0.121617361853	TU0-14071	[u'EG11854']	4077203
17.2216673177	f	4077994	[u'TERM_WC-3597']	yiiF	PM0-45952	0.121604768519	TU0-14072	[u'EG11855']	4077620
34.50531384	f	4084874	[u'TERM_WC-615']	fdhD	PM_WC-80	0.111797932348	TU0-14073	[u'EG11859']	4084039
2.36300175191	f	4086082	[u'TERM_WC-3598']	yiiG	PM0-45955	0.105022300085	TU0-14074	[u'EG11860']	4084909
13.558520863	r	4090846	[u'TERM_WC-695']	frvABXR	PM_WC-86	0.14050280687	TU0-14075	[u'EG11861', u'EG11862', u'EG11863', u'EG11864']	4086128
17.6294792339	f	4100698	[u'TERM_WC-1102']	kdgT	PM_WC-145	0.130782486898	TU0-14076	[u'EG11869']	4099713
65.7536428597	f	4101521	[u'TERM_WC-3601']	yiiM	PM0-45958	0.121617361853	TU0-14077	[u'EG11870']	4100807
310.901715833	f	4105396	[u'TERM_WC-641']	fieF	PM0-45961	0.157533450127	TU0-14078	[u'EG11873']	4104455
133.251570056	f	4107848	[u'TERM_WC-2009']	sbp	PM_WC-257	0.119508134579	TU0-14080	[u'EG10929']	4106857
53.3432378363	r	4110335	[u'TERM_WC-3602']	yiiQ	PM0-45963	0.0855737259951	TU0-14081	[u'EG11874']	4109636
49.5298867884	f	4110780	[u'TERM_WC-3603']	yiiR	PM_WC-558	0.121617361853	TU0-14082	[u'EG11875']	4110338
28.7717239978	r	4124833	[u'TERM_WC-1682']	priA	PM_WC-218	0.101933408906	TU0-14087	[u'EG10763']	4122633
40.827909262	r	4125917	[u'TERM_WC-3606']	yiiX	PM_WC-559	0.154032706791	TU0-14088	[u'EG11882']	4125307
57.2698654102	f	4135038	[u'TERM_WC-3607']	yijE	PM0-45966	0.113630685338	TU0-14089	[u'EG11902']	4134112
17.677868754	r	4135887	[u'TERM_WC-3608']	yijF	PM0-45967	0.0653912434491	TU0-14090	[u'EG11903']	4135061
9.99619380308	r	4140244	[u'TERM_WC-1720']	ptsA-fsaB-gldA	PM_WC-225	0.0297488060326	TU0-14091	[u'EG11904', u'EG11905', u'EG11906']	4135953
10.592389947	f	4141969	[u'TERM_WC-697']	frwCB	PM_WC-87	0.0500467278383	TU0-14092	[u'EG11908', u'EG11909']	4140553
29.891374621	r	4146452	[u'TERM_WC-3609']	yijO	PM0-45972	0.0796720897195	TU0-14093	[u'EG11913']	4145487
347.667115346	r	4148334	[u'TERM_WC-584']	eptC	PM0-45973	0.192540883489	TU0-14094	[u'EG11914']	4146553
116.432278774	f	4160155	[u'TERM_WC-605']	fabR-yijD	PM_WC-77	0.117482572976	TU0-14097	[u'EG11394', u'EG11395']	4159090
121.660491211	f	4172072	[u'TERM_WC-1395']	murB-birA	PM_WC-190	0.175480298876	TU0-14099	[u'EG10123', u'EG11205']	4170080
