frameId	Name	Left	Right	Rho Dependent	Component of
TERM_WC-1986	TERM_WC_recQ	4005719	4003856		"[""TU0-42340""]"
TERM_WC-1987	TERM_WC_holE	1923365	1923053		"[""TU0-13433""]"
TERM_WC-1988	TERM_WC_hemL	173599	173600		"[""TU0-7806""]"
TERM_WC-1989	TERM_WC_rhsB	3621453	3617120		"[""TU0-42272""]"
TERM_WC-199	TERM_WC_ybdK	605485	605486		"[""TU0-12989""]"
TERM_WC-1990	TERM_WC_abgABT-ogt	1397742	1397743		"[""TU0-13222""]"
TERM_WC-1991	TERM_WC_kefFC	49634	47080		"[""TU0-12800""]"
TERM_WC-1992	TERM_WC_rpsLG-fusA-tufA	3468164	3468165		"[""TU00348""]"
TERM_WC-1993	TERM_WC_yihI	4049882	4049331		"[""TU0-14060""]"
TERM_WC-1994	TERM_WC_metA	4213235	4212256		"[""TU00041""]"
TERM_WC-1995	TERM_WC_ydbA_1	1465977	1463416		"[""TU0-13244""]"
TERM_WC-1996	TERM_WC_pncC	2821868	2821869		"[""TU0-13718""]"
TERM_WC-1997	TERM_WC_mdtM-yjiN	4563986	4563987		"[""TU0-14203""]"
TERM_WC-1998	TERM_WC_yaaX	5533	5030		"[""TU0-12787""]"
TERM_WC-1999	TERM_WC_yjhBC	4504431	4502029		"[""TU0-42415""]"
TERM_WC-2	TERM_WC_ybeR-djlB	678068	675860		"[""TU0-41571""]"
TERM_WC-20	TERM_WC_ycaR-kdsB	970824	969865		"[""TU0-13088""]"
TERM_WC-200	TERM_WC_ygjG	3218898	3217480		"[""TU0-3341""]"
TERM_WC-2000	TERM_WC_arrS	3656006	3656007		"[""TU0-36438""]"
TERM_WC-2001	TERM_WC_trpA	1314437	1314438		"[""TU0-41721""]"
TERM_WC-2002	TERM_WC_dcuD	3374261	3372605		"[""TU0-8761""]"
TERM_WC-2003	TERM_WC_relA-mazEF	2908775	2908776		"[""TU0-14269""]"
TERM_WC-2004	TERM_WC_ydeP	1582228	1582229		"[""TU0-7741""]"
TERM_WC-2005	TERM_WC_pabA	3488285	3488286		"[""TU0-6554""]"
TERM_WC-2006	TERM_WC_yaaJ	6526	6527		"[""TU0-12789""]"
TERM_WC-2007	TERM_WC_yhbW	3302480	3301470		"[""TU0-13879""]"
TERM_WC-2008	TERM_WC_yfiRNB	2742132	2739784		"[""TU0-13679""]"
TERM_WC-2009	TERM_WC_C0299	1229933	1229852		"[""TU0-14329""]"
TERM_WC-201	TERM_WC_ydeN	1578863	1578864		"[""TU0-41795""]"
TERM_WC-2010	TERM_WC_ais	2363037	2363038		"[""TU0-8766""]"
TERM_WC-2011	TERM_WC_secG	3320192	3320193		"[""TU0-14328""]"
TERM_WC-2012	TERM_WC_ibpB	3864489	3864490		"[""TU0-5001""]"
TERM_WC-2013	TERM_WC_fecE	4508710	4508711		"[""TU0-42418""]"
TERM_WC-2014	TERM_WC_hemN	4051444	4049966		"[""TU0-6505""]"
TERM_WC-2015	TERM_WC_lsrRK	1596638	1596639		"[""TU0-13299""]"
TERM_WC-2016	TERM_WC_insH-11	3650202	3650203		"[""TU0-42277""]"
TERM_WC-2017	TERM_WC_hrpA	1484990	1481142		"[""TU0-13251""]"
TERM_WC-2018	TERM_WC_leuU	3320091	3320092		"[""TU00518""]"
TERM_WC-2019	TERM_WC_ynjF	1838804	1838805		"[""TU0-8641""]"
TERM_WC-202	TERM_WC_tfaQ	1632331	1632332		"[""TU0-41804""]"
TERM_WC-2020	TERM_WC_ygiL	3183990	3183333		"[""TU0-13842""]"
TERM_WC-2021	TERM_WC_yqcC-truC-yqcA	2920554	2920555		"[""TU0-13736""]"
TERM_WC-2022	TERM_WC_dcuR	4347335	4347336		"[""TU0-14431""]"
TERM_WC-2023	TERM_WC_acnA	1336533	1333851		"[""TU0-14625""]"
TERM_WC-2024	TERM_WC_accD	2431031	2431032		"[""TU00232""]"
TERM_WC-2025	TERM_WC_qmcA-ybbJ	513622	513623		"[""TU0-12956""]"
TERM_WC-2026	TERM_WC_ygaC	2797669	2797670		"[""TU0-3403""]"
TERM_WC-2027	TERM_WC_paaABCDEFGHIJK	1461465	1451889		"[""TU5""]"
TERM_WC-2028	TERM_WC_yecC	1995083	1995084		"[""TU0-41903""]"
TERM_WC-2029	TERM_WC_cydAB	773407	770425		"[""TU0-3161""]"
TERM_WC-203	TERM_WC_ssuEADCB	992497	992498		"[""TU0-6629""]"
TERM_WC-2030	TERM_WC_yphB	2671835	2671836		"[""TU0-42043""]"
TERM_WC-2031	TERM_WC_torT	1056515	1055445		"[""TU0-41643""]"
TERM_WC-2032	TERM_WC_ykgB	316947	316948		"[""TU0-41489""]"
TERM_WC-2033	TERM_WC_yebQ	1909676	1908181		"[""TU0-8715""]"
TERM_WC-2034	TERM_WC_yedK	2008516	2007845		"[""TU0-13456""]"
TERM_WC-2035	TERM_WC_ybcI	555252	555253		"[""TU0-12964""]"
TERM_WC-2036	TERM_WC_yhiS_1	3650099	3649314		"[""TU0-13960""]"
TERM_WC-2037	TERM_WC_uspC	1978208	1977692		"[""TU0-41893""]"
TERM_WC-2038	TERM_WC_yjdL	4352974	4352975		"[""TU0-42391""]"
TERM_WC-2039	TERM_WC_tatE	658376	658094		"[""TU0-13003""]"
TERM_WC-204	TERM_WC_dbpA-C0343	1408911	1407362		"[""TU0-41744""]"
TERM_WC-2040	TERM_WC_rtcR	3557891	3556290		"[""TU0-8341""]"
TERM_WC-2041	TERM_WC_yeeO	2056224	2056225		"[""TU0-41914""]"
TERM_WC-2042	TERM_WC_malK-lamB-malM	4248500	4244759		"[""TU00123""]"
TERM_WC-2043	TERM_WC_maa	478588	478589		"[""TU0-12942""]"
TERM_WC-2044	TERM_WC_greB	3535313	3534766		"[""TU0-42246""]"
TERM_WC-2045	TERM_WC_mqo	2303127	2303128		"[""TU0-41970""]"
TERM_WC-2046	TERM_WC_cobUST	2061409	2061410		"[""TU0-8368""]"
TERM_WC-2047	TERM_WC_wrbA-yccJ	1066084	1066085		"[""TU0-13114""]"
TERM_WC-2048	TERM_WC_yohJK	2229739	2228515		"[""TU0-41951""]"
TERM_WC-2049	TERM_WC_gor	3645677	3644135		"[""TU0-14""]"
TERM_WC-205	TERM_WC_polB	63426	63427		"[""TU0-7581""]"
TERM_WC-2050	TERM_WC_ybfOC	735445	733443		"[""TU0-13027""]"
TERM_WC-2051	TERM_WC_yceF	1145231	1145232		"[""TU0-8683""]"
TERM_WC-2052	TERM_WC_acpS	2698637	2698638		"[""TU0-42045""]"
TERM_WC-2053	TERM_WC_astE	1823976	1823977		"[""TU0-41850""]"
TERM_WC-2054	TERM_WC_ompG	1380879	1379971		"[""TU0-13213""]"
TERM_WC-2055	TERM_WC_idnR	4488161	4488162		"[""TU0-4924""]"
TERM_WC-2056	TERM_WC_cyaY	3991759	3991760		"[""TU0-14229""]"
TERM_WC-2057	TERM_WC_ydeH	1620981	1620982		"[""TU0-13308""]"
TERM_WC-2058	TERM_WC_elfA	997633	997031		"[""TU0-41626""]"
TERM_WC-2059	TERM_WC_yjiY	4587149	4587150		"[""TU0-42491""]"
TERM_WC-206	TERM_WC_yidX	3874120	3873461		"[""TU0-8600""]"
TERM_WC-2060	TERM_WC_leuS-lptE-holA-nadD-cobC	668516	668517		"[""TU0-13010""]"
TERM_WC-2061	TERM_WC_nagK-cobB	1179585	1177763		"[""TU0-13142""]"
TERM_WC-2062	TERM_WC_yfdF	2462095	2461006		"[""TU0-42002""]"
TERM_WC-2063	TERM_WC_recN	2751481	2749781		"[""TU0-2""]"
TERM_WC-2064	TERM_WC_C0293	1196012	1195937		"[""TU0-13146""]"
TERM_WC-2065	TERM_WC_speB	3080896	3080897		"[""TU0-6625""]"
TERM_WC-2066	TERM_WC_yfeH	2525969	2524931		"[""TU0-42018""]"
TERM_WC-2067	TERM_WC_ampH	394351	394352		"[""TU0-8768""]"
TERM_WC-2068	TERM_WC_ymfTLMNROPQ-ycfK-ymfS	1207771	1202229		"[""TU0-41693""]"
TERM_WC-2069	TERM_WC_mutL-miaA-hfq-hflXKC	4402330	4395069		"[""TU0-14561""]"
TERM_WC-207	TERM_WC_folC-dedD	2429041	2429042		"[""TU0-13591""]"
TERM_WC-2070	TERM_WC_yidB	3875087	3875088		"[""TU0-14020""]"
TERM_WC-2071	TERM_WC_ydgK-rsxABCDGE-nth	1710185	1703231		"[""TU0-8456""]"
TERM_WC-2072	TERM_WC_gpsA	3780662	3780663		"[""TU0-42304""]"
TERM_WC-2073	TERM_WC_yjiA	4585929	4585930		"[""TU0-42434""]"
TERM_WC-2074	TERM_WC_pfkA	4106540	4105497		"[""TU788""]"
TERM_WC-2075	TERM_WC_yeeX	2077053	2077054		"[""TU0-13485""]"
TERM_WC-2076	TERM_WC_agaSYBCDI	3285050	3279911		"[""TU0-6583""]"
TERM_WC-2077	TERM_WC_yjjJ	4621126	4619739		"[""TU0-42444""]"
TERM_WC-2078	TERM_WC_tilS	213632	212331		"[""TU0-12833""]"
TERM_WC-2079	TERM_WC_csrA	2816980	2816981		"[""TU0-42457""]"
TERM_WC-208	TERM_WC_rihA	682697	682698		"[""TU0-13014""]"
TERM_WC-2080	TERM_WC_nac	2059037	2059038		"[""TU65""]"
TERM_WC-2081	TERM_WC_envR	3410822	3410823		"[""TU0-42216""]"
TERM_WC-2082	TERM_WC_mdtEF	3661553	3657107		"[""TU0-13964""]"
TERM_WC-2083	TERM_WC_uxaCA	3239846	3239847		"[""TU0-5021""]"
TERM_WC-2084	TERM_WC_phoPQ	1187536	1187537		"[""TU66""]"
TERM_WC-2085	TERM_WC_ppiA	3489744	3489745		"[""TU00465""]"
TERM_WC-2086	TERM_WC_thiMD	2181735	2181736		"[""TU0-13512""]"
TERM_WC-2087	TERM_WC_yraQ	3295117	3295118		"[""TU0-13875""]"
TERM_WC-2088	TERM_WC_fldB	3038401	3037844		"[""TU0-3202""]"
TERM_WC-2089	TERM_WC_fre	4025254	4024466		"[""TU0-14055""]"
TERM_WC-209	TERM_WC_ykgB	316947	316948		"[""TU0-41487""]"
TERM_WC-2090	TERM_WC_ydgC	1679716	1679717		"[""TU0-8707""]"
TERM_WC-2091	TERM_WC_ycgH_1	1220347	1220024		"[""TU0-13165""]"
TERM_WC-2092	TERM_WC_ypdABC	2500012	2496693		"[""TU0-13613""]"
TERM_WC-2093	TERM_WC_syd	2922754	2922755		"[""TU0-13737""]"
TERM_WC-2094	TERM_WC_atoDAEB	2325318	2321434		"[""TU00114""]"
TERM_WC-2095	TERM_WC_metR	4009883	4009884		"[""TU0-8224""]"
TERM_WC-2096	TERM_WC_yliI	879083	877965		"[""TU0-13066""]"
TERM_WC-2097	TERM_WC_lpp	1755684	1755407		"[""TU0-6509""]"
TERM_WC-2098	TERM_WC_yhdV	3416636	3416218		"[""TU0-13907""]"
TERM_WC-2099	TERM_WC_glyU	2997003	2997004		"[""TU0-13770""]"
TERM_WC-21	TERM_WC_mrcB	167267	164721		"[""TU0-12820""]"
TERM_WC-210	TERM_WC_gadE-mdtEF	3661553	3656368		"[""TU0-5682""]"
TERM_WC-2100	TERM_WC_mntR-ybiR	853991	852303		"[""TU0-41602""]"
TERM_WC-2101	TERM_WC_wbbK	2101412	2101413		"[""TU0-41923""]"
TERM_WC-2102	TERM_WC_ugpBAECQ	3585390	3585391		"[""TU0-5982""]"
TERM_WC-2103	TERM_WC_ulaABCDEF	4422412	4417950		"[""TU0-5162""]"
TERM_WC-2104	TERM_WC_yehE	2190534	2190535		"[""TU0-41943""]"
TERM_WC-2105	TERM_WC_marRAB	1618234	1617117		"[""TU00190""]"
TERM_WC-2106	TERM_WC_ybbLM	516589	515127		"[""TU0-12957""]"
TERM_WC-2107	TERM_WC_ybhJ	804990	802726		"[""TU0-13044""]"
TERM_WC-2108	TERM_WC_ynfC	1654768	1654769		"[""TU0-8639""]"
TERM_WC-2109	TERM_WC_yebF	1928055	1928056		"[""TU0-13437""]"
TERM_WC-211	TERM_WC_ompN	1433781	1433782		"[""TU0-41759""]"
TERM_WC-2110	TERM_WC_ybjM	889692	889108		"[""TU0-41607""]"
TERM_WC-2111	TERM_WC_gnd	2097883	2097884		"[""TU0-5101""]"
TERM_WC-2112	TERM_WC_mmuPM	276874	274511		"[""TU0-41470""]"
TERM_WC-2113	TERM_WC_ykgH	323917	323918		"[""TU0-12888""]"
TERM_WC-2114	TERM_WC_gpmM-envC-yibQ	3787086	3783210		"[""TU0-42455""]"
TERM_WC-2115	TERM_WC_ycjD	1349428	1349429		"[""TU0-13205""]"
TERM_WC-2116	TERM_WC_cvrA	1239555	1239556		"[""TU0-13174""]"
TERM_WC-2117	TERM_WC_sdiA	1994131	1994132		"[""TU0-41902""]"
TERM_WC-2118	TERM_WC_gss	3134682	3134683		"[""TU0-13819""]"
TERM_WC-2119	TERM_WC_ygcG	2904608	2903688		"[""TU0-8338""]"
TERM_WC-212	TERM_WC_tp2	122694	122695		"[""TU0-8531""]"
TERM_WC-2120	TERM_WC_yciN	1328438	1328439		"[""TU0-8692""]"
TERM_WC-2121	TERM_WC_eutHA	2563500	2563501		"[""TU0-13634""]"
TERM_WC-2122	TERM_WC_ulaG	4416581	4416582		"[""TU0-5163""]"
TERM_WC-2123	TERM_WC_cof	467457	466636		"[""TU0-12935""]"
TERM_WC-2124	TERM_WC_ygeQ	2996053	2996054		"[""TU0-13769""]"
TERM_WC-2125	TERM_WC_yqeF	2982430	2982431		"[""TU0-42083""]"
TERM_WC-2126	TERM_WC_dnaAN-recF	3878168	3878169		"[""TU593""]"
TERM_WC-2127	TERM_WC_pepA	4482460	4482461		"[""TU0-14741""]"
TERM_WC-2128	TERM_WC_insH-6	2064326	2064327		"[""TU0-13479""]"
TERM_WC-2129	TERM_WC_yigM	4010001	4009073		"[""TU0-14050""]"
TERM_WC-213	TERM_WC_crl	258233	257810		"[""TU0-12858""]"
TERM_WC-2130	TERM_WC_proVWX	2806149	2802777		"[""TU702""]"
TERM_WC-2131	TERM_WC_nupX	2250914	2250915		"[""TU0-13543""]"
TERM_WC-2132	TERM_WC_yafF	239381	239190		"[""TU0-8542""]"
TERM_WC-2133	TERM_WC_pdxA-rsmA-apaGH	50377	50378		"[""TU0-5201""]"
TERM_WC-2134	TERM_WC_rfaYZ	3797365	3797366		"[""TU0-14744""]"
TERM_WC-2135	TERM_WC_ypeC	2509352	2509023		"[""TU0-13616""]"
TERM_WC-2136	TERM_WC_ymfTLMNROPQ-ycfK-ymfS	1207771	1202106		"[""TU0-13151""]"
TERM_WC-2137	TERM_WC_narGHJI	1285752	1279030		"[""TU00044""]"
TERM_WC-2138	TERM_WC_yqeA	3010418	3009483		"[""TU0-13777""]"
TERM_WC-2139	TERM_WC_ycaO	954092	954093		"[""TU0-13084""]"
TERM_WC-214	TERM_WC_tomB-hha	479311	479312		"[""TU0-12943""]"
TERM_WC-2140	TERM_WC_gabDTP	2793678	2788934		"[""TU0-4823""]"
TERM_WC-2141	TERM_WC_allR	533053	532235		"[""TU0-8873""]"
TERM_WC-2142	TERM_WC_yedA	2028486	2027563		"[""TU0-8718""]"
TERM_WC-2143	TERM_WC_rtcA	3553852	3553853		"[""TU0-42247""]"
TERM_WC-2144	TERM_WC_mqo	2303127	2303128		"[""TU0-41969""]"
TERM_WC-2145	TERM_WC_yraM	3293461	3291233		"[""TU0-14341""]"
TERM_WC-2146	TERM_WC_yieK	3896691	3896692		"[""TU0-42324""]"
TERM_WC-2147	TERM_WC_eno	2904662	2904663		"[""TU0-14413""]"
TERM_WC-2148	TERM_WC_yhiM	3633919	3632840		"[""TU0-42276""]"
TERM_WC-2149	TERM_WC_yegW	2180054	2180055		"[""TU0-13510""]"
TERM_WC-215	TERM_WC_uvrYC	1990895	1990896		"[""TU0-6686""]"
TERM_WC-2150	TERM_WC_racR	1417786	1417787		"[""TU0-13230""]"
TERM_WC-2151	TERM_WC_yddW	1565525	1565526		"[""TU0-13288""]"
TERM_WC-2152	TERM_WC_upp-uraA	2616890	2616891		"[""TU00439""]"
TERM_WC-2153	TERM_WC_mmuPM	276874	274509		"[""TU0-41472""]"
TERM_WC-2154	TERM_WC_nlpI	3306059	3306060		"[""TU0-13881""]"
TERM_WC-2155	TERM_WC_ftsZ	106459	104636		"[""TU0-1425""]"
TERM_WC-2156	TERM_WC_yjhIHG	4520147	4520148		"[""TU0-14192""]"
TERM_WC-2157	TERM_WC_sthA	4157410	4157411		"[""TU0-7521""]"
TERM_WC-2158	TERM_WC_yadS	176998	176999		"[""TU0-41452""]"
TERM_WC-2159	TERM_WC_pepN	992460	989814		"[""TU0-8489""]"
TERM_WC-216	TERM_WC_mreBCD	3396406	3396407		"[""TU0-14386""]"
TERM_WC-2160	TERM_WC_dnaQ	236801	236017		"[""TU0-6648""]"
TERM_WC-2161	TERM_WC_yhcG	3366979	3365849		"[""TU0-13894""]"
TERM_WC-2162	TERM_WC_frvR	4086127	4086128		"[""TU0-42360""]"
TERM_WC-2163	TERM_WC_rfbBDACX	2106358	2106359		"[""TU00331""]"
TERM_WC-2164	TERM_WC_mutY-yggX	3102393	3101010		"[""TU0-5567""]"
TERM_WC-2165	TERM_WC_blc	4375209	4375210		"[""TU0-6484""]"
TERM_WC-2166	TERM_WC_ldrC	1269458	1269459		"[""TU0-8845""]"
TERM_WC-2167	TERM_WC_ytfG	4431184	4431185		"[""TU0-14161""]"
TERM_WC-2168	TERM_WC_cho	1822429	1821516		"[""TU0-8267""]"
TERM_WC-2169	TERM_WC_nlpA	3837195	3837196		"[""TU0-8817""]"
TERM_WC-217	TERM_WC_lipB	660857	660858		"[""TU0-13006""]"
TERM_WC-2170	TERM_WC_yafZ	266405	266406		"[""TU0-14610""]"
TERM_WC-2171	TERM_WC_phoU	3904873	3904874		"[""TU0-36420""]"
TERM_WC-2172	TERM_WC_yfbL	2384856	2383791		"[""TU0-41986""]"
TERM_WC-2173	TERM_WC_ydiY	1803346	1803347		"[""TU0-41842""]"
TERM_WC-2174	TERM_WC_yddJ	1542405	1542406		"[""TU0-41784""]"
TERM_WC-2175	TERM_WC_yhhJ	3623699	3623700		"[""TU0-42273""]"
TERM_WC-2176	TERM_WC_modEF	791536	791537		"[""TU0-13040""]"
TERM_WC-2177	TERM_WC_yhhN	3604403	3603598		"[""TU0-13943""]"
TERM_WC-2178	TERM_WC_kgtP	2722467	2722468		"[""TU0-42050""]"
TERM_WC-2179	TERM_WC_idnK	4493212	4492620		"[""TU0-4681""]"
TERM_WC-218	TERM_WC_ymjA	1355444	1355445		"[""TU0-13207""]"
TERM_WC-2180	TERM_WC_araH	1980575	1980576		"[""TU0-41898""]"
TERM_WC-2181	TERM_WC_ynhG	1755742	1755743		"[""TU0-13366""]"
TERM_WC-2182	TERM_WC_ytfJ	4436728	4436729		"[""TU0-6362""]"
TERM_WC-2183	TERM_WC_nudI	2363004	2362547		"[""TU0-8730""]"
TERM_WC-2184	TERM_WC_yjcD	4277854	4276489		"[""TU0-42377""]"
TERM_WC-2185	TERM_WC_gyrA	2334812	2334813		"[""TU00140""]"
TERM_WC-2186	TERM_WC_gspAB	3451527	3451528		"[""TU0-14376""]"
TERM_WC-2187	TERM_WC_mrr	4585889	4584972		"[""TU0-8821""]"
TERM_WC-2188	TERM_WC_yqhG	3156601	3155672		"[""TU0-13825""]"
TERM_WC-2189	TERM_WC_eaeH-insE-1F-1-insEF-1	315680	313581		"[""TU0-12882""]"
TERM_WC-219	TERM_WC_yjiA	4585929	4585930		"[""TU0-42435""]"
TERM_WC-2190	TERM_WC_sohA-yhaV	3275826	3274994		"[""TU0-13872""]"
TERM_WC-2191	TERM_WC_yebV	1920043	1919739		"[""TU0-41874""]"
TERM_WC-2192	TERM_WC_tusA	3606771	3606772		"[""TU0-8510""]"
TERM_WC-2193	TERM_WC_mliC	1716087	1716088		"[""TU0-13354""]"
TERM_WC-2194	TERM_WC_yddH	1531303	1531304		"[""TU0-8703""]"
TERM_WC-2195	TERM_WC_cdaR	183623	182447		"[""TU0-4501""]"
TERM_WC-2196	TERM_WC_yhjJ	3678464	3678465		"[""TU-8417""]"
TERM_WC-2197	TERM_WC_fimZ	563068	563069		"[""TU0-8799""]"
TERM_WC-2198	TERM_WC_hisS	2637320	2637321		"[""TU0-6506""]"
TERM_WC-2199	TERM_WC_yegQ	2165056	2163615		"[""TU0-13505""]"
TERM_WC-22	TERM_WC_yniB	1806718	1806719		"[""TU0-8640""]"
TERM_WC-220	TERM_WC_rrsH-ileV-alaV-rrlH-rrfH	228878	223485		"[""TU0-1189""]"
TERM_WC-2200	TERM_WC_yfaATS_1S_2QP	2325386	2325387		"[""TU0-13563""]"
TERM_WC-2201	TERM_WC_pstCAB-phoU	3904873	3904874		"[""TU0-36418""]"
TERM_WC-2202	TERM_WC_hicAB	1507951	1507245		"[""TU0-13266""]"
TERM_WC-2203	TERM_WC_ybgS	784157	784158		"[""TU0-41590""]"
TERM_WC-2204	TERM_WC_ycgG	1218077	1216530		"[""TU0-13163""]"
TERM_WC-2205	TERM_WC_nadA-pnuC	783111	781284		"[""TU0-13037""]"
TERM_WC-2206	TERM_WC_cpxA	4101622	4101623		"[""TU0-42362""]"
TERM_WC-2207	TERM_WC_yodB	2040925	2040200		"[""TU0-41910""]"
TERM_WC-2208	TERM_WC_hdhA	1695294	1695295		"[""TU0-13349""]"
TERM_WC-2209	TERM_WC_ftnB	1985455	1984799		"[""TU-8438""]"
TERM_WC-221	TERM_WC_ydiNB-aroD	1773471	1770433		"[""TU0-13373""]"
TERM_WC-2210	TERM_WC_yaiL	376538	375996		"[""TU0-12901""]"
TERM_WC-2211	TERM_WC_lysP	2245082	2245083		"[""TU0-6404""]"
TERM_WC-2212	TERM_WC_ppA	4447142	4447143		"[""TU0-8492""]"
TERM_WC-2213	TERM_WC_micF	2311201	2311106		"[""TU0-2644""]"
TERM_WC-2214	TERM_WC_rpsP-rimM-trmD-rplS	2742202	2742203		"[""TU00351""]"
TERM_WC-2215	TERM_WC_nudE	3523608	3523609		"[""TU0-42237""]"
TERM_WC-2216	TERM_WC_ynjE	1838801	1837464		"[""TU0-13389""]"
TERM_WC-2217	TERM_WC_nupC	2512269	2511031		"[""TU00147""]"
TERM_WC-2218	TERM_WC_ydjO	1810350	1810351		"[""TU0-41846""]"
TERM_WC-2219	TERM_WC_rstAB	1682210	1680162		"[""TU0-7784""]"
TERM_WC-222	TERM_WC_yciN	1328438	1328439		"[""TU0-41725""]"
TERM_WC-2220	TERM_WC_gloA	1726271	1725825		"[""TU0-8182""]"
TERM_WC-2221	TERM_WC_iraD	4555411	4554879		"[""TU0-8625""]"
TERM_WC-2222	TERM_WC_yeaJ	1871558	1869961		"[""TU0-13402""]"
TERM_WC-2223	TERM_WC_zraSR	4202671	4199928		"[""TU783""]"
TERM_WC-2224	TERM_WC_ybgE	773828	773373		"[""TU0-14367""]"
TERM_WC-2225	TERM_WC_acnB	134215	131519		"[""TU796""]"
TERM_WC-2226	TERM_WC_yjdL	4352974	4352975		"[""TU0-42392""]"
TERM_WC-2227	TERM_WC_serU	2041489	2041490		"[""TU00513""]"
TERM_WC-2228	TERM_WC_yadS	176998	176999		"[""TU0-41453""]"
TERM_WC-2229	TERM_WC_yqjA-mzrA	3246847	3245665		"[""TU0-4205""]"
TERM_WC-223	TERM_WC_yqiC	3183155	3182853		"[""TU0-13841""]"
TERM_WC-2230	TERM_WC_ydfAB-rzpQ	1647068	1646460		"[""TU0-41809""]"
TERM_WC-2231	TERM_WC_ivy	240819	240319		"[""TU0-8840""]"
TERM_WC-2232	TERM_WC_insE-2F-2-insEF-2	390960	390961		"[""TU0-12910""]"
TERM_WC-2233	TERM_WC_mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	107477	90010		"[""TU0-14439""]"
TERM_WC-2234	TERM_WC_ymiA-yciX	1333485	1333129		"[""TU0-13198""]"
TERM_WC-2235	TERM_WC_yggI	3088277	3087610		"[""TU0-42109""]"
TERM_WC-2236	TERM_WC_hofMNOP	3518634	3518635		"[""TU0-13927""]"
TERM_WC-2237	TERM_WC_rdgC	408329	408330		"[""TU0-8495""]"
TERM_WC-2238	TERM_WC_alx	3237570	3236577		"[""TU0-13859""]"
TERM_WC-2239	TERM_WC_efp	4374291	4373590		"[""TU0-1222""]"
TERM_WC-224	TERM_WC_ynaK-ydaY	1424007	1423288		"[""TU0-41756""]"
TERM_WC-2240	TERM_WC_ppiA	3489744	3489745		"[""TU00464""]"
TERM_WC-2241	TERM_WC_uspF	1433206	1433207		"[""TU0-13239""]"
TERM_WC-2242	TERM_WC_ybgO	747141	747142		"[""TU0-41584""]"
TERM_WC-2243	TERM_WC_cspH	1050183	1050184		"[""TU0-41639""]"
TERM_WC-2244	TERM_WC_yfeZ	2549296	2549297		"[""TU0-42021""]"
TERM_WC-2245	TERM_WC_ymbA	1014685	1014134		"[""TU0-14325""]"
TERM_WC-2246	TERM_WC_ribC	1740622	1740623		"[""TU0-8504""]"
TERM_WC-2247	TERM_WC_livKHMGF	3590744	3590745		"[""TU00184""]"
TERM_WC-2248	TERM_WC_ygaZH	2808704	2807617		"[""TU0-13713""]"
TERM_WC-2249	TERM_WC_accA	209583	208411		"[""TU00230""]"
TERM_WC-225	TERM_WC_yrfG-hslR	3527774	3526691		"[""TU0-13929""]"
TERM_WC-2250	TERM_WC_argD	3486979	3486980		"[""TU00111""]"
TERM_WC-2251	TERM_WC_gabDTP	2793678	2789194		"[""TU0-1921""]"
TERM_WC-2252	TERM_WC_groL	4370697	4368999		"[""TU0-14674""]"
TERM_WC-2253	TERM_WC_spr	2268570	2267942		"[""TU0-13550""]"
TERM_WC-2254	TERM_WC_aqpZ	914572	914573		"[""TU0-41611""]"
TERM_WC-2255	TERM_WC_uxuR	4553375	4552481		"[""TU0-5041""]"
TERM_WC-2256	TERM_WC_cydAB	773407	770436		"[""TU0-3162""]"
TERM_WC-2257	TERM_WC_cobUST	2061409	2061410		"[""TU00252""]"
TERM_WC-2258	TERM_WC_degQS	3381292	3378676		"[""TU0-13898""]"
TERM_WC-2259	TERM_WC_rpmH-rnpA	3882878	3882088		"[""TU743""]"
TERM_WC-226	TERM_WC_pgpB	1338121	1337332		"[""TU0-41732""]"
TERM_WC-2260	TERM_WC_yegJ	2149673	2149040		"[""TU0-8725""]"
TERM_WC-2261	TERM_WC_yghW	3144469	3144470		"[""TU0-13820""]"
TERM_WC-2262	TERM_WC_hyuA	3009438	3007852		"[""TU0-42098""]"
TERM_WC-2263	TERM_WC_mreBCD	3396406	3396407		"[""TU0-14387""]"
TERM_WC-2264	TERM_WC_rcsC	2315046	2315047		"[""TU00328""]"
TERM_WC-2265	TERM_WC_csgBAC	1104519	1103082		"[""TU00390""]"
TERM_WC-2266	TERM_WC_ribA	1336591	1336592		"[""TU0-1741""]"
TERM_WC-2267	TERM_WC_yhhH	3621808	3621422		"[""TU0-13949""]"
TERM_WC-2268	TERM_WC_ydbH-ynbE-ydbL	1444233	1440924		"[""TU0-13242""]"
TERM_WC-2269	TERM_WC_yqeF	2982430	2982431		"[""TU0-13757""]"
TERM_WC-227	TERM_WC_sbp	4107849	4106857		"[""TU0-14080""]"
TERM_WC-2270	TERM_WC_alkA	2144713	2144714		"[""TU00002""]"
TERM_WC-2271	TERM_WC_yebG	1928478	1928479		"[""TU0-13438""]"
TERM_WC-2272	TERM_WC_ynaE	1432012	1432013		"[""TU0-13238""]"
TERM_WC-2273	TERM_WC_yfcI	2420668	2420669		"[""TU0-41993""]"
TERM_WC-2274	TERM_WC_yfjPQ	2767511	2765664		"[""TU0-13694""]"
TERM_WC-2275	TERM_WC_dadAX	1239175	1236732		"[""TU461""]"
TERM_WC-2276	TERM_WC_yjfIJ	4409277	4408156		"[""TU0-14153""]"
