frameId	Name	Location	Composition	Composition	Modified form	Formation process	Comments
CPLX0-322	inosine-guanosine kinase	"[""CCO-CYTOSOL""]"	[c]: (2) GSK-MONOMER ==> CPLX0-322	"{""reactant"": {""GSK-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-322"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3221	DnaA initiator-associating factor for replication initiation	"[""CCO-CYTOSOL""]"	[c]: (2) YRAO-MONOMER ==> CPLX0-3221	"{""reactant"": {""YRAO-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3221"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3241	NapGH, alternative quinol dehydrogenase	"[""CCO-PM-BAC-NEG""]"	NAPH-MONOMER[i] + NAPG-MONOMER[p] ==> CPLX0-3241[i]	"{""reactant"": {""NAPH-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NAPG-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3241"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3281	RNase III	"[""CCO-CYTOSOL""]"	[c]: (2) EG10857-MONOMER ==> CPLX0-3281	"{""reactant"": {""EG10857-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3281"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3301	DNA replication inhibitor	"[""CCO-CYTOSOL""]"	[c]: (2) EG11111-MONOMER ==> CPLX0-3301	"{""reactant"": {""EG11111-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3301"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3323	CcmEFGH holocytochrome c synthetase	"[""CCO-PM-BAC-NEG""]"	[i]: EG12053-MONOMER + EG12054-MONOMER + CCME-MONOMER + EG12052-MONOMER ==> CPLX0-3323	"{""reactant"": {""EG12053-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG12054-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""CCME-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG12052-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3323"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3361	soluble NADH dehydrogenase fragment	"[""CCO-CYTOSOL""]"	[c]: NUOF-MONOMER + NUOG-MONOMER + NUOE-MONOMER ==> CPLX0-3361	"{""reactant"": {""NUOF-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""NUOG-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""NUOE-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3361"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3362	connecting fragment of NADH dehydrogenase I	"[""CCO-PM-BAC-NEG""]"	NUOB-MONOMER[i] + NUOC-MONOMER[c] + NUOI-MONOMER[i] ==> CPLX0-3362[i]	"{""reactant"": {""NUOB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NUOC-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""NUOI-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3362"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3382	GspC-O secreton  complex	"[""CCO-PM-BAC-NEG""]"	G7708-MONOMER[i] + EG12173-MONOMER[i] + G7711-MONOMER[c] + EG11359-MONOMER[i] + G7702-MONOMER[i] + G7704-MONOMER[c] + G7705-MONOMER[i] + G7707-MONOMER[i] + G7709-MONOMER[i] + G7710-MONOMER[i] + G7703-MONOMER[o] + G7706-MONOMER[i] ==> CPLX0-3382[i]	"{""reactant"": {""G7708-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG12173-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7711-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG11359-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7702-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7704-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G7705-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7707-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7709-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7710-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7703-MONOMER"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""G7706-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3382"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3401	fimbrial complex	"[""CCO-CELL-PROJECTION""]"	EG10308-MONOMER[e] + EG10314-MONOMER[j] + EG10315-MONOMER[j] + EG10313-MONOMER[e] ==> CPLX0-3401[j]	"{""reactant"": {""EG10308-MONOMER"": {""compartment"": [""CCO-EXTRACELLULAR""], ""stoichiometry"": 1}, ""EG10314-MONOMER"": {""compartment"": [""CCO-CELL-PROJECTION""], ""stoichiometry"": 1}, ""EG10315-MONOMER"": {""compartment"": [""CCO-CELL-PROJECTION""], ""stoichiometry"": 1}, ""EG10313-MONOMER"": {""compartment"": [""CCO-EXTRACELLULAR""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3401"": {""compartment"": [""CCO-CELL-PROJECTION""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-341	fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase	"[""CCO-CYTOSOL""]"	[c]: (12) EG10004-MONOMER ==> CPLX0-341	"{""reactant"": {""EG10004-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 12}}, ""product"": {""CPLX0-341"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3461	ribonuclease E	"[""CCO-CYTOSOL""]"	[c]: (4) EG10859-MONOMER ==> CPLX0-3461	"{""reactant"": {""EG10859-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-3461"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3482	acetaldehyde dehydrogenase	"[""CCO-CYTOSOL""]"	[c]: (4) ALDDEHYDROGB-MONOMER ==> CPLX0-3482	"{""reactant"": {""ALDDEHYDROGB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-3482"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3501	7-cyano-7-deazaguanine reductase	"[""CCO-CYTOSOL""]"	[c]: (2) G7452-MONOMER ==> CPLX0-3501	"{""reactant"": {""G7452-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3501"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3521	polynucleotide phosphorylase	"[""CCO-CYTOSOL""]"	[c]: (3) EG10743-MONOMER ==> CPLX0-3521	"{""reactant"": {""EG10743-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-3521"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3541	RhlB, ATP-dependent RNA helicase of the RNA degradosome	"[""CCO-CYTOSOL""]"	[c]: (2) EG10844-MONOMER ==> CPLX0-3541	"{""reactant"": {""EG10844-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3541"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3561	GTP hydrolase involved in nickel liganding into hydrogenases	"[""CCO-CYTOSOL""]"	[c]: (2) EG10484-MONOMER ==> CPLX0-3561	"{""reactant"": {""EG10484-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3561"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3581	D-Tyr-tRNATyr deacylase	"[""CCO-CYTOSOL""]"	[c]: (2) EG11852-MONOMER ==> CPLX0-3581	"{""reactant"": {""EG11852-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3581"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3601	RNase BN	"[""CCO-CYTOSOL""]"	[c]: (2) G7175-MONOMER ==> CPLX0-3601	"{""reactant"": {""G7175-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3601"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3602	RNase T	"[""CCO-CYTOSOL""]"	[c]: (2) EG11547-MONOMER ==> CPLX0-3602	"{""reactant"": {""EG11547-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3602"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3621	replicative DNA helicase	"[""CCO-CYTOSOL""]"	[c]: (6) EG10236-MONOMER ==> CPLX0-3621	"{""reactant"": {""EG10236-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-3621"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3641	&gamma;-aminobutyraldehyde dehydrogenase	"[""CCO-CYTOSOL""]"	[c]: (4) G6755-MONOMER ==> CPLX0-3641	"{""reactant"": {""G6755-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-3641"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3661	fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) G7590-MONOMER ==> CPLX0-3661	"{""reactant"": {""G7590-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3661"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3681	ADP-L-glycero-D-mannoheptose-6-epimerase	"[""CCO-CYTOSOL""]"	[c]: (5) EG10838-MONOMER ==> CPLX0-3681	"{""reactant"": {""EG10838-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 5}}, ""product"": {""CPLX0-3681"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3721	ADP-sugar pyrophosphatase	"[""CCO-CYTOSOL""]"	[c]: (2) EG12633-MONOMER ==> CPLX0-3721	"{""reactant"": {""EG12633-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3721"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3741	glutamyl-tRNA reductase	"[""CCO-CYTOSOL""]"	[c]: (2) GLUTRNAREDUCT-MONOMER ==> CPLX0-3741	"{""reactant"": {""GLUTRNAREDUCT-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3741"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3761	DNA polymerase III, &beta; subunit	"[""CCO-CYTOSOL""]"	[c]: (2) EG10242-MONOMER ==> CPLX0-3761	"{""reactant"": {""EG10242-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3761"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3781	YefM-YoeB antitoxin/toxin complex and DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	[c]: (2) EG12844-MONOMER + MONOMER0-1041 ==> CPLX0-3781	"{""reactant"": {""EG12844-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""MONOMER0-1041"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3781"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3801	DNA polymerase III, preinitiation complex	"[""CCO-CYTOSOL""]"	[c]: EG11500-MONOMER + (3) EG10245-MONOMER + EG11412-MONOMER ==> CPLX0-3801	"{""reactant"": {""EG11500-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10245-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}, ""EG11412-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3801"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3802	DNA polymerase III, &tau; subunit dimer	"[""CCO-CYTOSOL""]"	[c]: (2) EG10245-MONOMER ==> CPLX0-3802	"{""reactant"": {""EG10245-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3802"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3803	DNA polymerase III, holoenzyme	"[""CCO-CYTOSOL""]"	[c]: (3) CPLX0-2361 + CPLX0-3802 + CPLX0-3801 + (4) CPLX0-7910 + (2) CPLX0-3761 ==> CPLX0-3803	"{""reactant"": {""CPLX0-2361"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}, ""CPLX0-3802"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""CPLX0-3801"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""CPLX0-7910"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}, ""CPLX0-3761"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3803"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3821	HypA-HypB heterodimer	"[""CCO-CYTOSOL""]"	[c]: EG10484-MONOMER + EG10483-MONOMER ==> CPLX0-3821	"{""reactant"": {""EG10484-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10483-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3821"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3841	4-diphosphocytidyl-2-C-methylerythritol kinase	"[""CCO-CYTOSOL""]"	[c]: (2) EG11294-MONOMER ==> CPLX0-3841	"{""reactant"": {""EG11294-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3841"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3861	fructoselysine 3-epimerase	"[""CCO-CYTOSOL""]"	[c]: (8) G7724-MONOMER ==> CPLX0-3861	"{""reactant"": {""G7724-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 8}}, ""product"": {""CPLX0-3861"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3881	GDP-fucose synthase	"[""CCO-CYTOSOL""]"	[c]: (2) FCL-MONOMER ==> CPLX0-3881	"{""reactant"": {""FCL-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3881"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3901	&alpha;-D-xyloside xylohydrolase	"[""CCO-CYTOSOL""]"	[c]: (6) EG11685-MONOMER ==> CPLX0-3901	"{""reactant"": {""EG11685-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-3901"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3921	heat shock protein, hemimethylated DNA-binding protein	"[""CCO-CYTOSOL""]"	[c]: (2) G6500-MONOMER ==> CPLX0-3921	"{""reactant"": {""G6500-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3921"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3922	primosome	"[""CCO-CYTOSOL""]"	[c]: CPLX0-3 + EG10765-MONOMER + EG10763-MONOMER + CPLX0-0 + EG10239-MONOMER + CPLX0-3621 ==> CPLX0-3922	"{""reactant"": {""CPLX0-3"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10765-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10763-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""CPLX0-0"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10239-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""CPLX0-3621"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3922"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3923	predicted monooxygenase	"[""CCO-CYTOSOL""]"	[c]: (2) G6895-MONOMER ==> CPLX0-3923	"{""reactant"": {""G6895-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3923"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3924	FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)	"[""CCO-CYTOSOL""]"	[c]: (2) G7865-MONOMER ==> CPLX0-3924	"{""reactant"": {""G7865-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3924"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3925	DNA polymerase V	"[""CCO-CYTOSOL""]"	[c]: EG11056-MONOMER + (2) EG11057-MONOMER ==> CPLX0-3925	"{""reactant"": {""EG11056-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG11057-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3925"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3927	regulatory ATPase	"[""CCO-CYTOSOL""]"	[c]: (6) EG11731-MONOMER ==> CPLX0-3927	"{""reactant"": {""EG11731-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-3927"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3929	D-arabinose 5-phosphate isomerase	"[""CCO-CYTOSOL""]"	[c]: (4) EG10973-MONOMER ==> CPLX0-3929	"{""reactant"": {""EG10973-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-3929"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3930	FlhDC DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (2) MONOMER0-2488 + (4) EG10320-MONOMER ==> CPLX0-3930	"{""reactant"": {""MONOMER0-2488"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""EG10320-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-3930"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3931	Rep helicase, a single-stranded DNA dependent ATPase	"[""CCO-CYTOSOL""]"	[c]: (2) EG10837-MONOMER ==> CPLX0-3931	"{""reactant"": {""EG10837-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3931"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3932	AcrAD-TolC multidrug efflux transport system	"[""CCO-PM-BAC-NEG""]"	CPLX0-7964[o] + EG11703-MONOMER[i] + ACRD-MONOMER[i] ==> CPLX0-3932[i]	"{""reactant"": {""CPLX0-7964"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""EG11703-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""ACRD-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3932"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3933	Outer Membrane Protein Assembly Complex	"[""CCO-PM-BAC-NEG""]"	EG10658-MONOMER[o] + G6093-MONOMER[i] + G7352-MONOMER[o] + EG10952-MONOMER[o] + G7320-MONOMER[o] ==> CPLX0-3933[i]	"{""reactant"": {""EG10658-MONOMER"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""G6093-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7352-MONOMER"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""EG10952-MONOMER"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""G7320-MONOMER"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-3933"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3934	GroEL-GroES chaperonin complex	"[""CCO-CYTOSOL""]"	[c]: (7) EG10600-MONOMER + (14) EG10599-MONOMER ==> CPLX0-3934	"{""reactant"": {""EG10600-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 7}, ""EG10599-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 14}}, ""product"": {""CPLX0-3934"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3936	dihydroneopterin aldolase	"[""CCO-CYTOSOL""]"	[c]: (8) H2NEOPTERINALDOL-MONOMER ==> CPLX0-3936	"{""reactant"": {""H2NEOPTERINALDOL-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 8}}, ""product"": {""CPLX0-3936"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3937	evolved &beta;-D-galactosidase	"[""CCO-CYTOSOL""]"	[c]: (4) EG10253-MONOMER + (4) EG10252-MONOMER ==> CPLX0-3937	"{""reactant"": {""EG10253-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}, ""EG10252-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-3937"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3938	copper binding protein CutA	"[""CCO-CYTOSOL""]"	[c]: (3) EG12177-MONOMER ==> CPLX0-3938	"{""reactant"": {""EG12177-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-3938"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3939	universal stress protein UP12	"[""CCO-CYTOSOL""]"	[c]: (2) G6334-MONOMER ==> CPLX0-3939	"{""reactant"": {""G6334-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3939"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3941	hydroxyphenylacetyl-CoA thioesterase	"[""CCO-CYTOSOL""]"	[c]: (4) G6717-MONOMER ==> CPLX0-3941	"{""reactant"": {""G6717-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-3941"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3943	&gamma;-glutamyl-&gamma;-aminobutyrate hydrolase	"[""CCO-CYTOSOL""]"	[c]: (2) G6645-MONOMER ==> CPLX0-3943	"{""reactant"": {""G6645-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3943"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-3948	XTPase / ITPase	"[""CCO-CYTOSOL""]"	[c]: (2) EG12600-MONOMER ==> CPLX0-3948	"{""reactant"": {""EG12600-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-3948"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
