Frame ID	Name	Absolute +1 Position	Sigma	Direction	Component of
PM0-45041	ydiHp2	1763315	"[""H""]"	-	"[""TU0-41835""]"
PM0-45042	ydiHp3	1763171	"[""D""]"	-	"[""TU0-41836""]"
PM0-45043	ydiMp1	1768954	"[""E""]"	+	"[""TU0-13372""]"
PM0-45044	ydiMp5	1768950	"[""E""]"	+	"[""TU0-41837""]"
PM0-45045	ydiNp6	1770433	"[""D""]"	+	"[""TU0-13373""]"
PM0-45046	ppsRp1	1785363	"[""E""]"	+	"[""TU0-13375""]"
PM0-45047	ppsRp6	1785407	"[""D""]"	+	"[""TU0-41838""]"
PM0-45048	ppsRp8	1785375	"[""D""]"	+	"[""TU0-41839""]"
PM0-45049	ydiEp5	1787627	"[""D""]"	+	"[""TU0-13376""]"
PM0-45050	nlpCp3	1790851	"[""E""]"	-	"[""TU0-13378""]"
PM0-45051	nlpCp5	1790784	"[""D""]"	-	"[""TU0-41840""]"
PM0-45052	yniDp6	1803125	"[""E""]"	+	"[""TU0-13380""]"
PM0-45053	ydiYp6	1804241	"[""E""]"	-	"[""TU0-8711""]"
PM0-45054	ydiYp11	1804274	"[""D""]"	-	"[""TU0-41841""]"
PM0-45055	ydiYp12	1804194	"[""D""]"	-	"[""TU0-41842""]"
PM0-45056	yniAp1	1805743	"[""E""]"	+	"[""TU0-13382""]"
PM0-45057	yniAp5	1805799	"[""D""]"	+	"[""TU0-41843""]"
PM0-45058	yniAp7	1805603	"[""E""]"	+	"[""TU0-41844""]"
PM0-45059	ydjOp4	1811372	"[""S"", ""H""]"	-	"[""TU0-13385""]"
PM0-45060	ydjOp7	1811212	"[""D""]"	-	"[""TU0-41845""]"
PM0-45061	ydjOp9	1811177	"[""D""]"	-	"[""TU0-41846""]"
PM0-45062	ydjOp10	1811279	"[""D""]"	-	"[""TU0-41847""]"
PM0-45063	chbGp4	1815266	"[""E""]"	-	"[""TU0-41848""]"
PM0-45064	chbGp5	1815336	"[""F""]"	-	"[""TU0-41849""]"
PM0-45065	astEp3	1825093	"[""E""]"	-	"[""TU0-41850""]"
PM0-45066	ydjXp1	1831332	"[""E""]"	+	"[""TU0-13388""]"
PM0-45067	ydjXp5	1831241	"[""H""]"	+	"[""TU0-41851""]"
PM0-45068	ynjFp6	1839635	"[""F""]"	-	"[""TU0-41852""]"
PM0-45069	nudGp3	1839462	"[""E""]"	+	"[""TU0-8814""]"
PM0-45070	ynjIp1	1843035	"[""E""]"	-	"[""TU0-13390""]"
PM0-45071	ynjIp4	1842926	"[""D""]"	-	"[""TU0-41853""]"
PM0-45072	ynjIp5	1842910	"[""D""]"	-	"[""TU0-41854""]"
PM0-45073	sppAp6	1846735	"[""D""]"	+	"[""TU0-13391""]"
PM0-45074	ydjEp5	1852007	"[""E""]"	-	"[""TU0-13392""]"
PM0-45075	ydjEp6	1852065	"[""D""]"	-	"[""TU0-41855""]"
PM0-45076	ydjFp1	1852948	"[""E""]"	-	"[""TU0-13393""]"
PM0-45077	ydjFp7	1852910	"[""D""]"	-	"[""TU0-41856""]"
PM0-45078	msrBp5	1860608	"[""H""]"	-	"[""TU0-13396""]"
PM0-45079	msrBp6	1860490	"[""D""]"	-	"[""TU0-41857""]"
PM0-45080	yeaIp5	1868388	"[""D""]"	+	"[""TU0-13401""]"
PM0-45081	yeaIp6	1868267	"[""E""]"	+	"[""TU0-41858""]"
PM0-45082	yeaJp6	1869961	"[""D""]"	+	"[""TU0-13402""]"
PM0-45083	yeaMp1	1873672	"[""E""]"	-	"[""TU0-8713""]"
PM0-45084	yeaMp6	1873622	"[""D""]"	-	"[""TU0-41859""]"
PM0-45085	yeaNp4	1873487	"[""E""]"	+	"[""TU0-13404""]"
PM0-45086	yeaNp9	1873672	"[""D""]"	+	"[""TU0-41860""]"
PM0-45087	yeaOp3	1874846	"[""D""]"	+	"[""TU0-13405""]"
PM0-45088	yeaOp4	1874801	"[""E""]"	+	"[""TU0-41861""]"
PM0-45089	yoaFp10	1875746	"[""D""]"	-	"[""TU0-8644""]"
PM0-45090	yeaPp3	1875690	"[""D""]"	+	"[""TU0-41862""]"
PM0-45091	yeaQp1	1877414	"[""E""]"	-	"[""TU0-13406""]"
PM0-45092	yeaQp3	1877384	"[""H""]"	-	"[""TU0-41863""]"
PM0-45093	leuEp4	1878791	"[""D""]"	-	"[""TU0-13408""]"
PM0-45094	dmlRp3	1879879	"[""D""]"	-	"[""TU0-13409""]"
PM0-45095	dmlAp4	1879736	"[""F""]"	+	"[""TU0-13410""]"
PM0-45096	yoaBp2	1891345	"[""H""]"	+	"[""TU0-13415""]"
PM0-45097	yoaBp4	1891383	"[""D""]"	+	"[""TU0-41864""]"
PM0-45098	yoaCp1	1891990	"[""E""]"	+	"[""TU0-13416""]"
PM0-45099	yoaCp6	1892124	"[""D""]"	+	"[""TU0-41865""]"
PM0-45100	yoaCp7	1892136	"[""F""]"	+	"[""TU0-41866""]"
PM0-45101	yoaHp1	1892957	"[""E""]"	-	"[""TU0-8645""]"
PM0-45102	pabBp6	1892803	"[""N""]"	+	"[""TU0-13417""]"
PM0-45103	pabBp7	1892652	"[""N""]"	+	"[""TU0-41867""]"
PM0-45104	rlmAp9	1905110	"[""D""]"	-	"[""TU0-13421""]"
PM0-45105	cspCp8	1905533	"[""D""]"	-	"[""TU0-41868""]"
PM0-45106	yobHp4	1906924	"[""D""]"	+	"[""TU0-8647""]"
PM0-45107	kdgRp1	1908277	"[""E""]"	-	"[""TU0-8841""]"
PM0-45108	kdgRp8	1908149	"[""E""]"	-	"[""TU0-41869""]"
PM0-45109	kdgRp9	1908164	"[""D""]"	-	"[""TU0-41870""]"
PM0-45110	yebQp4	1908181	"[""D""]"	+	"[""TU0-8715""]"
PM0-45111	yebQp5	1908183	"[""D""]"	+	"[""TU0-41871""]"
PM0-45112	prcp1	1913051	"[""F""]"	-	"[""TU0-41872""]"
PM0-45113	yebSp5	1914143	"[""D""]"	+	"[""TU0-13427""]"
PM0-45114	yebSp6	1914205	"[""D""]"	+	"[""TU0-41873""]"
PM0-45115	yebVp1	1919769	"[""E""]"	+	"[""TU0-13429""]"
PM0-45116	yebVp2	1919739	"[""N""]"	+	"[""TU0-41874""]"
PM0-45117	yebVp5	1919777	"[""E""]"	+	"[""TU0-41875""]"
PM0-45118	yebVp6	1919749	"[""D""]"	+	"[""TU0-41876""]"
PM0-45119	yebWp3	1919981	"[""E""]"	+	"[""TU0-13430""]"
PM0-45120	yebWp6	1920108	"[""D""]"	+	"[""TU0-41877""]"
PM0-45121	holEp4	1923053	"[""D""]"	+	"[""TU0-13433""]"
PM0-45122	holEp5	1923044	"[""D""]"	+	"[""TU0-41878""]"
PM0-45123	holEp6	1923110	"[""D""]"	+	"[""TU0-41879""]"
PM0-45124	yobBp5	1923388	"[""D""]"	+	"[""TU0-13434""]"
PM0-45125	yobBp8	1923233	"[""S""]"	+	"[""TU0-41880""]"
PM0-45126	purTp3	1928879	"[""D""]"	+	"[""TU0-8494""]"
PM0-45127	purTp5	1928743	"[""H""]"	+	"[""TU0-41881""]"
PM0-45128	yebKp2	1934614	"[""D""]"	+	"[""TU0-13439""]"
PM0-45129	lpxMp4	1938252	"[""S""]"	-	"[""TU0-13441""]"
PM0-45130	yebAp1	1939707	"[""E""]"	-	"[""TU0-14369""]"
PM0-45131	yebAp5	1939857	"[""E""]"	-	"[""TU0-41882""]"
PM0-45132	yebAp6	1939745	"[""E""]"	-	"[""TU0-41883""]"
PM0-45133	ruvBp1	1943390	"[""H""]"	-	"[""TU0-41884""]"
PM0-45134	ruvBp3	1943476	"[""D""]"	-	"[""TU0-41885""]"
PM0-45135	ruvBp4	1943568	"[""H""]"	-	"[""TU0-41886""]"
PM0-45136	yecDp4	1948802	"[""E""]"	+	"[""TU0-13442""]"
PM0-45137	yecDp7	1948784	"[""D""]"	+	"[""TU0-41887""]"
PM0-45138	yecDp8	1948660	"[""D""]"	+	"[""TU0-41888""]"
PM0-45139	cutCp2	1957291	"[""D""]"	-	"[""TU0-41889""]"
PM0-45140	yecMp2	1958008	"[""D""]"	-	"[""TU0-14297""]"
PM0-45141	yecMp3	1957896	"[""D""]"	-	"[""TU0-41890""]"
PM0-45142	argSp4	1958025	"[""D""]"	+	"[""TU0-13444""]"
PM0-45143	yecTp3	1959955	"[""D""]"	+	"[""TU0-13445""]"
PM0-45144	cheWp5	1971486	"[""H""]"	-	"[""TU0-41891""]"
PM0-45145	flhCp3	1975956	"[""F""]"	-	"[""TU0-41892""]"
PM0-45146	uspCp2	1977622	"[""D""]"	+	"[""TU0-8535""]"
PM0-45147	uspCp4	1977692	"[""D""]"	+	"[""TU0-41893""]"
PM0-45148	uspCp5	1977682	"[""D""]"	+	"[""TU0-41894""]"
PM0-45149	uspCp6	1977643	"[""D""]"	+	"[""TU0-41895""]"
PM0-45150	uspCp8	1977610	"[""D""]"	+	"[""TU0-41896""]"
PM0-45151	uspCp9	1977615	"[""D""]"	+	"[""TU0-41897""]"
PM0-45152	araHp7	1981584	"[""H""]"	-	"[""TU0-41898""]"
PM0-45153	yecJp4	1985826	"[""F""]"	-	"[""TU0-13447""]"
PM0-45154	yecHp3	1987588	"[""D""]"	-	"[""TU0-8717""]"
PM0-45155	yecHp5	1987676	"[""F""]"	-	"[""TU0-41899""]"
PM0-45156	leuZp3	1990074	"[""D""]"	-	"[""TU0-41900""]"
PM0-45157	sdiAp6	1994875	"[""D""]"	-	"[""TU0-13452""]"
PM0-45158	sdiAp2	1994921	"[""D""]"	-	"[""TU0-41901""]"
PM0-45159	sdiAp8	1994934	"[""D""]"	-	"[""TU0-41902""]"
PM0-45160	yecCp3	1995847	"[""H""]"	-	"[""TU0-41903""]"
PM0-45161	yedDp5	2006285	"[""D""]"	-	"[""TU0-8719""]"
PM0-45162	yedEp8	2006179	"[""H""]"	+	"[""TU0-13455""]"
PM0-45163	dsrBp5	2022867	"[""S""]"	-	"[""TU0-8789""]"
PM0-45164	yodCp6	2026528	"[""D""]"	-	"[""TU0-13461""]"
PM0-45165	yodCp7	2026434	"[""H""]"	-	"[""TU0-41904""]"
PM0-45166	yedIp2	2027485	"[""D""]"	-	"[""TU0-13462""]"
PM0-45167	yedIp3	2027394	"[""D""]"	-	"[""TU0-41905""]"
PM0-45168	yedJp3	2031227	"[""E""]"	-	"[""TU0-41906""]"
PM0-45169	yedJp4	2031247	"[""D""]"	-	"[""TU0-41907""]"
PM0-45170	yedVp6	2036226	"[""F""]"	-	"[""TU0-41908""]"
PM0-45171	hiuHp6	2036864	"[""D""]"	+	"[""TU0-13468""]"
PM0-45172	yedYp4	2037310	"[""H""]"	+	"[""TU0-13469""]"
PM0-45173	yodBp13	2040332	"[""H""]"	+	"[""TU0-13470""]"
PM0-45174	yodBp14	2040285	"[""F""]"	+	"[""TU0-41909""]"
PM0-45175	yodBp15	2040200	"[""H""]"	+	"[""TU0-41910""]"
PM0-45176	yodBp16	2040318	"[""E""]"	+	"[""TU0-41911""]"
PM0-45177	mtfAp1	2041642	"[""E""]"	+	"[""TU0-13471""]"
PM0-45178	yeeJp8	2042787	"[""H""]"	+	"[""TU0-13472""]"
PM0-45179	shiAp11	2051558	"[""D""]"	+	"[""TU0-13474""]"
PM0-45180	yeeNp4	2054816	"[""D""]"	+	"[""TU0-13476""]"
PM0-45181	yeeNp7	2054778	"[""D""]"	+	"[""TU0-41912""]"
PM0-45182	yeeOp1	2057852	"[""E""]"	-	"[""TU0-13477""]"
PM0-45183	yeeOp6	2057899	"[""E""]"	-	"[""TU0-41913""]"
PM0-45184	yeeOp7	2057746	"[""D""]"	-	"[""TU0-41914""]"
PM0-45185	erfKp4	2061378	"[""D""]"	-	"[""TU0-13478""]"
PM0-45186	cobTp8	2062625	"[""D""]"	-	"[""TU0-41915""]"
PM0-45187	insHp2	2065522	"[""D""]"	-	"[""TU0-13479""]"
PM0-45188	insHp4	2065535	"[""F""]"	-	"[""TU0-41916""]"
PM0-45189	yeeXp4	2077441	"[""D""]"	-	"[""TU0-13485""]"
PM0-45190	yeeAp6	2078685	"[""E""]"	-	"[""TU0-13486""]"
PM0-45191	yeeFp2	2085262	"[""E""]"	-	"[""TU0-13490""]"
PM0-45192	yeeZp5	2087235	"[""D""]"	-	"[""TU0-13492""]"
PM0-45193	yeeZp7	2087200	"[""E""]"	-	"[""TU0-41917""]"
PM0-45194	cldp6	2096399	"[""D""]"	-	"[""TU0-13494""]"
PM0-45195	cldp7	2096437	"[""H""]"	-	"[""TU0-41918""]"
PM0-45196	cldp9	2096334	"[""E""]"	-	"[""TU0-41919""]"
PM0-45197	cldp10	2096499	"[""F""]"	-	"[""TU0-41920""]"
PM0-45198	ugdp9	2097759	"[""D""]"	-	"[""TU0-13495""]"
PM0-45199	insHp4	2101117	"[""D""]"	-	"[""TU0-14362""]"
PM0-45200	insHp5	2101114	"[""D""]"	-	"[""TU0-41921""]"
PM0-45201	insHp6	2101073	"[""D""]"	-	"[""TU0-41922""]"
PM0-45202	wbbKp4	2102630	"[""E""]"	-	"[""TU0-41923""]"
PM0-45203	rfcp7	2105418	"[""H""]"	-	"[""TU0-41924""]"
PM0-45204	rfcp8	2105258	"[""D""]"	-	"[""TU0-41925""]"
PM0-45205	rfcp10	2105307	"[""D""]"	-	"[""TU0-41926""]"
PM0-45206	rfcp11	2105468	"[""D""]"	-	"[""TU0-41927""]"
PM0-45207	rfbXp5	2107700	"[""H""]"	-	"[""TU0-41928""]"
PM0-45208	rfbXp6	2107610	"[""D""]"	-	"[""TU0-41929""]"
PM0-45209	rfbXp7	2107742	"[""D""]"	-	"[""TU0-41930""]"
PM0-45210	rfbXp8	2107740	"[""D""]"	-	"[""TU0-41931""]"
PM0-45211	wcaMp1	2113958	"[""E""]"	-	"[""TU0-41932""]"
PM0-45212	wzxCp5	2118361	"[""D""]"	-	"[""TU0-41933""]"
PM0-45213	yegDp2	2145668	"[""D""]"	+	"[""TU0-8721""]"
PM0-45214	yegIp7	2149101	"[""D""]"	-	"[""TU0-8724""]"
PM0-45215	yegIp8	2149023	"[""D""]"	-	"[""TU0-41934""]"
PM0-45216	yegIp9	2149100	"[""D""]"	-	"[""TU0-41935""]"
PM0-45217	yegJp7	2149040	"[""D""]"	+	"[""TU0-8725""]"
PM0-45218	yegJp8	2149075	"[""D""]"	+	"[""TU0-41936""]"
PM0-45219	yegQp1	2163615	"[""S"", ""D""]"	+	"[""TU0-13505""]"
PM0-45220	ogrKp5	2165572	"[""D""]"	-	"[""TU0-14353""]"
PM0-45221	yegSp5	2166582	"[""H""]"	+	"[""TU0-8328""]"
PM0-45222	yegSp6	2166567	"[""D""]"	+	"[""TU0-41937""]"
PM0-45223	yegSp7	2166589	"[""D""]"	+	"[""TU0-41938""]"
PM0-45224	yegSp8	2166707	"[""S""]"	+	"[""TU0-41939""]"
PM0-45225	yegXp1	2181823	"[""E""]"	-	"[""TU0-13511""]"
PM0-45226	yegXp6	2181842	"[""E""]"	-	"[""TU0-41940""]"
PM0-45227	thiDp3	2182695	"[""E""]"	-	"[""TU0-41941""]"
PM0-45228	rcnBp	2184906	"[""E""]"	+	"[""TU0-13515""]"
PM0-45229	yehAp6	2186494	"[""D""]"	-	"[""TU0-41942""]"
PM0-45230	yehEp1	2190931	"[""E""]"	-	"[""TU0-13517""]"
PM0-45231	yehEp7	2190902	"[""D""]"	-	"[""TU0-41943""]"
PM0-45232	yehEp8	2190923	"[""E""]"	-	"[""TU0-41944""]"
PM0-45233	mrpp2	2192197	"[""E""]"	-	"[""TU0-13518""]"
PM0-45234	mrpp7	2192202	"[""E""]"	-	"[""TU0-41945""]"
PM0-45235	yehKp1	2201806	"[""D""]"	+	"[""TU0-13522""]"
PM0-45236	yehLp3	2202424	"[""D""]"	+	"[""TU0-13523""]"
PM0-45237	mlrAp6	2212771	"[""D""]"	+	"[""TU0-41946""]"
PM0-45238	mlrAp9	2212807	"[""H""]"	+	"[""TU0-41947""]"
PM0-45239	yohOp6	2213608	"[""D""]"	+	"[""TU0-13528""]"
PM0-4524	impp1	57156	"[""D""]"	-	"[""TU0-4284""]"
PM0-45240	dldp6	2220174	"[""D""]"	+	"[""TU0-8787""]"
PM0-45241	dldp7	2220104	"[""D""]"	+	"[""TU0-41948""]"
PM0-45242	pbpGp5	2223088	"[""D""]"	-	"[""TU0-13529""]"
PM0-45243	pbpGp7	2222963	"[""D""]"	-	"[""TU0-41949""]"
PM0-45244	yohCp3	2223701	"[""E""]"	-	"[""TU0-13530""]"
PM0-45245	yohCp4	2223691	"[""E""]"	-	"[""TU0-41950""]"
PM0-45246	yohDp2	2223785	"[""E""]"	+	"[""TU0-8649""]"
PM0-45247	yohJp4	2228515	"[""D""]"	+	"[""TU0-41951""]"
PM0-45248	sanAp3	2230706	"[""H""]"	+	"[""TU0-13537""]"
PM0-45249	mglCp5	2235880	"[""H""]"	-	"[""TU0-41952""]"
PM0-4525	impp2	57241	"[""D""]"	-	"[""TU0-4285""]"
PM0-45250	mglCp6	2235981	"[""E""]"	-	"[""TU0-41953""]"
PM0-45251	mglCp9	2235945	"[""E""]"	-	"[""TU0-41954""]"
PM0-45252	yeiBp2	2241095	"[""N""]"	-	"[""TU0-41955""]"
PM0-45253	yeiGp6	2241910	"[""D""]"	+	"[""TU0-8726""]"
PM0-45254	yeiEp5	2247733	"[""H""]"	-	"[""TU0-13541""]"
PM0-45255	yeiEp6	2247678	"[""D""]"	-	"[""TU0-41956""]"
PM0-45256	yeiEp7	2247660	"[""D""]"	-	"[""TU0-41957""]"
PM0-45257	yeiHp7	2247688	"[""D""]"	+	"[""TU0-13542""]"
PM0-45258	yeiIp2	2249675	"[""E""]"	+	"[""TU0-14304""]"
PM0-45259	psuTp2	2255518	"[""E""]"	-	"[""TU0-13545""]"
PM0-45260	psuGp4	2256579	"[""E""]"	-	"[""TU0-41958""]"
PM0-45261	setBp2	2261735	"[""D""]"	+	"[""TU0-14239""]"
PM0-45262	setBp3	2261858	"[""D""]"	+	"[""TU0-41959""]"
PM0-45263	yeiWp6	2263442	"[""D""]"	-	"[""TU0-41960""]"
PM0-45264	yeiWp7	2263435	"[""E""]"	-	"[""TU0-41961""]"
PM0-45265	yeiQp5	2264186	"[""H""]"	+	"[""TU0-13548""]"
PM0-45266	yeiQp6	2264236	"[""D""]"	+	"[""TU0-41962""]"
PM0-45267	yeiRp3	2265764	"[""F""]"	+	"[""TU0-13549""]"
PM0-45268	rtnp1	2268700	"[""D""]"	+	"[""TU0-13551""]"
PM0-45269	yejGp5	2276375	"[""E""]"	-	"[""TU0-13553""]"
PM0-4527	impp3	57336	"[""E""]"	-	"[""TU0-4287""]"
PM0-45270	yejGp8	2276468	"[""E""]"	-	"[""TU0-41963""]"
PM0-45271	rsuAp2	2278567	"[""D""]"	-	"[""TU0-13555""]"
PM0-45272	rsuAp3	2278570	"[""H""]"	-	"[""TU0-41964""]"
PM0-45273	rplYp3	2280455	"[""D""]"	+	"[""TU0-13557""]"
PM0-45274	rplYp5	2280459	"[""D""]"	+	"[""TU0-41965""]"
PM0-45275	rplYp6	2280460	"[""D""]"	+	"[""TU0-41966""]"
PM0-45276	yejKp5	2282131	"[""E""]"	-	"[""TU0-8727""]"
PM0-45277	ccmHp1	2290643	"[""E""]"	-	"[""TU0-41967""]"
PM0-45278	ecop5	2301819	"[""D""]"	+	"[""TU0-8790""]"
PM0-45279	ecop7	2301873	"[""F""]"	+	"[""TU0-41968""]"
PM0-4528	iclRp	4221675	"[""D""]"	-	"[""TU0-4288""]"
PM0-45280	mqop1	2304946	"[""E""]"	-	"[""TU0-13559""]"
PM0-45281	mqop5	2304880	"[""D""]"	-	"[""TU0-41969""]"
PM0-45282	mqop8	2304868	"[""D""]"	-	"[""TU0-41970""]"
PM0-45283	apbEp1	2309616	"[""E""]"	-	"[""TU0-13561""]"
PM0-45284	rcsCp4	2318103	"[""E""]"	-	"[""TU00328""]"
PM0-45285	rcsCp5	2318001	"[""F""]"	-	"[""TU0-41971""]"
PM0-45286	yfaPp4	2326221	"[""E""]"	-	"[""TU0-41972""]"
PM0-45287	yfaLp1	2342240	"[""E""]"	-	"[""TU0-8729""]"
PM0-45288	yfaLp3	2342287	"[""E""]"	-	"[""TU0-41973""]"
PM0-45289	yfaLp7	2342306	"[""D""]"	-	"[""TU0-41974""]"
PM0-45290	yfaLp8	2342229	"[""D""]"	-	"[""TU0-41975""]"
PM0-45291	yfaEp1	2346363	"[""D""]"	+	"[""TU0-14305""]"
PM0-45292	yfaEp2	2346360	"[""H""]"	+	"[""TU0-41976""]"
PM0-45293	yfaDp5	2354712	"[""F""]"	+	"[""TU0-13564""]"
PM0-45294	rhmAp3	2356968	"[""D""]"	-	"[""TU0-41977""]"
PM0-45295	yfaZp4	2362394	"[""D""]"	-	"[""TU0-13568""]"
PM0-45296	yfaZp5	2362339	"[""D""]"	-	"[""TU0-41978""]"
PM0-45297	nudIp3	2362547	"[""D""]"	+	"[""TU0-8730""]"
PM0-45298	aisp4	2363778	"[""D""]"	-	"[""TU0-8766""]"
PM0-45299	aisp7	2363776	"[""D""]"	-	"[""TU0-41979""]"
PM0-45300	aisp8	2363720	"[""D""]"	-	"[""TU0-41980""]"
PM0-45301	pmrDp3	2371596	"[""D""]"	-	"[""TU0-13570""]"
PM0-45302	pmrDp4	2371588	"[""D""]"	-	"[""TU0-41981""]"
PM0-45303	elaAp3	2379636	"[""D""]"	-	"[""TU0-13572""]"
PM0-45304	elaAp4	2379708	"[""E""]"	-	"[""TU0-41982""]"
PM0-45305	rbnp4	2379603	"[""D""]"	+	"[""TU0-13573""]"
PM0-45306	elaDp8	2380676	"[""D""]"	+	"[""TU0-13574""]"
PM0-45307	yfbKp3	2383806	"[""D""]"	-	"[""TU0-8731""]"
PM0-45308	yfbKp7	2383927	"[""E""]"	-	"[""TU0-41983""]"
PM0-45309	yfbLp3	2383782	"[""H""]"	+	"[""TU0-13575""]"
PM0-45310	yfbLp5	2383772	"[""D""]"	+	"[""TU0-41984""]"
PM0-45311	yfbLp7	2383850	"[""E""]"	+	"[""TU0-41985""]"
PM0-45312	yfbLp9	2383791	"[""D""]"	+	"[""TU0-41986""]"
PM0-45313	yfbLp10	2383827	"[""D""]"	+	"[""TU0-41987""]"
PM0-45314	yfbNp1	2386609	"[""E""]"	-	"[""TU0-8732""]"
PM0-45315	yfbNp8	2386576	"[""D""]"	-	"[""TU0-41988""]"
PM0-45316	yfbOp1	2386595	"[""E""]"	+	"[""TU0-13577""]"
PM0-45317	yfbOp5	2386480	"[""D""]"	+	"[""TU0-41989""]"
PM0-45318	yfbOp6	2386561	"[""D""]"	+	"[""TU0-41990""]"
PM0-45319	yfbPp7	2387017	"[""E""]"	+	"[""TU0-13578""]"
PM0-45320	nuoNp1	2389739	"[""D""]"	-	"[""TU0-41991""]"
PM0-45321	alaAp7	2405436	"[""D""]"	+	"[""TU0-36413""]"
PM0-45322	alaAp9	2405430	"[""H""]"	+	"[""TU0-13579""]"
PM0-45323	yfbRp3	2406853	"[""H""]"	+	"[""TU0-13580""]"
PM0-45324	yfbRp4	2406857	"[""D""]"	+	"[""TU0-41992""]"
PM0-45325	yfcIp7	2421734	"[""E""]"	-	"[""TU0-13590""]"
PM0-45326	yfcIp8	2421636	"[""E""]"	-	"[""TU0-41993""]"
PM0-45327	dedDp2	2429890	"[""H""]"	-	"[""TU0-41994""]"
PM0-45328	dedDp3	2429897	"[""D""]"	-	"[""TU0-41995""]"
PM0-45329	dedAp2	2432962	"[""H""]"	-	"[""TU0-41996""]"
PM0-45330	yfcJp2	2438263	"[""D""]"	-	"[""TU0-13592""]"
PM0-45331	yfcLp5	2442273	"[""D""]"	-	"[""TU0-41997""]"
PM0-45332	smrBp4	2446590	"[""H""]"	+	"[""TU0-8733""]"
PM0-45333	smrBp6	2446458	"[""D""]"	+	"[""TU0-41998""]"
PM0-45334	yfcVp6	2453843	"[""D""]"	-	"[""TU0-13595""]"
PM0-45335	yfcVp7	2453690	"[""D""]"	-	"[""TU0-41999""]"
PM0-45336	yfcVp8	2453710	"[""E""]"	-	"[""TU0-42000""]"
PM0-45337	yfcVp9	2453676	"[""D""]"	-	"[""TU0-42001""]"
PM0-45338	yfdFp4	2460824	"[""H""]"	+	"[""TU0-13598""]"
PM0-45339	yfdFp7	2461006	"[""D""]"	+	"[""TU0-42002""]"
PM0-45340	yfdFp8	2461007	"[""D""]"	+	"[""TU0-42003""]"
PM0-45341	yfdFp9	2461004	"[""D""]"	+	"[""TU0-42004""]"
PM0-45342	intSp5	2464535	"[""D""]"	+	"[""TU0-42005""]"
PM0-45343	yfdGp4	2465759	"[""E""]"	+	"[""TU0-13601""]"
PM0-45344	yfdPp5	2471444	"[""H""]"	+	"[""TU0-13604""]"
PM0-45345	yfdPp6	2471558	"[""D""]"	+	"[""TU0-42006""]"
PM0-45346	yfdPp9	2471594	"[""F""]"	+	"[""TU0-42007""]"
PM0-45347	emrYp1	2480356	"[""E""]"	-	"[""TU0-42008""]"
PM0-45348	oxcp10	2490152	"[""E""]"	-	"[""TU0-13610""]"
PM0-45349	oxcp11	2490166	"[""E""]"	-	"[""TU0-42009""]"
PM0-45350	ypdIp1	2492516	"[""E""]"	+	"[""TU0-8650""]"
PM0-45351	yfdYp5	2493355	"[""D""]"	-	"[""TU0-8734""]"
PM0-45352	yfdYp6	2493358	"[""D""]"	-	"[""TU0-42010""]"
PM0-45353	fryAp6	2502515	"[""F""]"	-	"[""TU0-42011""]"
PM0-45354	yfeOp1	2507475	"[""D""]"	+	"[""TU0-13615""]"
PM0-45355	insLp5	2512344	"[""F""]"	+	"[""TU0-13617""]"
PM0-45356	yfeAp5	2515891	"[""D""]"	-	"[""TU0-13618""]"
PM0-45357	yfeAp6	2515914	"[""N""]"	-	"[""TU0-42012""]"
PM0-45358	alaXp2	2516301	"[""E""]"	-	"[""TU0-42013""]"
PM0-45359	alaXp4	2516328	"[""D""]"	-	"[""TU0-42014""]"
PM0-45360	alaXp5	2516281	"[""D""]"	-	"[""TU0-42015""]"
PM0-45361	yfeCp3	2516406	"[""D""]"	+	"[""TU0-13619""]"
PM0-45362	yfeCp4	2516397	"[""E""]"	+	"[""TU0-42016""]"
PM0-45363	yfeCp5	2516356	"[""D""]"	+	"[""TU0-42017""]"
PM0-45364	yfeRp1	2525061	"[""E""]"	-	"[""TU0-8737""]"
PM0-45365	yfeHp3	2524955	"[""H""]"	+	"[""TU0-8735""]"
PM0-45366	yfeHp5	2524931	"[""E""]"	+	"[""TU0-42018""]"
PM0-45367	zipAp9	2529429	"[""D""]"	-	"[""TU0-13621""]"
PM0-45368	cysZp1	2529405	"[""E""]"	+	"[""TU0-13622""]"
PM0-45369	yfeXp3	2548576	"[""D""]"	-	"[""TU0-42019""]"
PM0-45370	yfeXp5	2548700	"[""F""]"	-	"[""TU0-42020""]"
PM0-45371	yfeZp3	2549943	"[""F""]"	-	"[""TU0-42021""]"
PM0-45372	intZp3	2556715	"[""E""]"	+	"[""TU0-13628""]"
PM0-45373	yffOp1	2560102	"[""E""]"	+	"[""TU0-13631""]"
PM0-45374	yffOp7	2560015	"[""D""]"	+	"[""TU0-42022""]"
PM0-45375	yffOp8	2559924	"[""H""]"	+	"[""TU0-42023""]"
PM0-45376	yffQp1	2561411	"[""E""]"	+	"[""TU0-13632""]"
PM0-45377	yffQp3	2561431	"[""E""]"	+	"[""TU0-42024""]"
PM0-45378	yffSp4	2562422	"[""D""]"	+	"[""TU0-13633""]"
PM0-45379	ypfGp3	2580915	"[""D""]"	-	"[""TU0-13638""]"
PM0-45380	ypfGp4	2580902	"[""D""]"	-	"[""TU0-42025""]"
PM0-45381	ypfMp2	2589092	"[""E""]"	-	"[""TU0-42026""]"
